rain,from,to,count
2,boerum hill,boerum hill,1
2,fort green,bedford-stuyvesant,9
2,greenwich village,lower east side,13
2,greenwich village,north sutton area,1
2,jackson height,astoria-long island city,2
2,gramercy,financial district,8
2,greenwich village,west village,13
2,murray hill,upper east side,12
2,carroll gardens,greewood,1
2,tribeca,upper east side,4
2,financial district,yorkville,1
2,battery park,upper east side,2
2,midtown,chinatown,1
2,clinton,east harlem,1
2,tribeca,little italy,1
2,upper west side,harlem,8
2,upper west side,east harlem,3
2,east village,battery park,4
2,gramercy,central park,3
2,greenwich village,gramercy,26
2,clinton,battery park,1
2,williamsburg,east village,8
2,gramercy,bushwick,4
2,queens village,laurelton,1
2,harlem,upper west side,3
2,upper east side,astoria-long island city,6
2,chelsea,astoria-long island city,3
2,little italy,gramercy,5
2,greenwich village,upper east side,23
2,midtown,woodhaven-richmond hill,1
2,forest hills,forest hills,1
2,bedford-stuyvesant,bushwick,3
2,fort green,jackson height,1
2,chelsea,little italy,4
2,little italy,harlem,1
2,brooklyn-downtown,astoria-long island city,1
2,bay ridge,gravesend-sheepshead bay,1
2,financial district,fort green,2
2,carroll gardens,williamsburg,1
2,bushwick,williamsburg,4
2,battery park,lower east side,2
2,lower east side,fort green,3
2,financial district,borough park,1
2,fort green,sunset park,2
2,east village,lower east side,19
2,lower east side,hamilton heights,1
2,chelsea,greewood,2
2,chelsea,morningside heights,2
2,soho,clinton,3
2,cobble hill,upper west side,1
2,garment district,gramercy,7
2,central park,garment district,1
2,williamsburg,astoria-long island city,1
2,east village,tribeca,8
2,midtown,borough park,2
2,west village,murray hill,5
2,east village,bedford-stuyvesant,8
2,greenwich village,gravesend-sheepshead bay,1
2,chelsea,gramercy,30
2,garment district,tribeca,2
2,lower east side,kwq gardens,2
2,williamsburg,bushwick,4
2,east harlem,upper east side,2
2,clinton,middle village,1
2,north sutton area,gramercy,1
2,astoria-long island city,east harlem,1
2,west village,battery park,1
2,west village,clinton,4
2,gramercy,morningside heights,2
2,midtown,battery park,2
2,JFK,gramercy,3
2,soho,gravesend-sheepshead bay,1
2,tribeca,greenwich village,4
2,east village,midtown,18
2,greenwich village,greewood,1
2,sunny side,astoria-long island city,4
2,soho,north sutton area,2
2,ridgewood,woodside,1
2,midtown,murray hill,11
2,fort green,fort green,6
2,gramercy,yorkville,4
2,upper west side,financial district,1
2,lower east side,sunset park,1
2,tribeca,chelsea,7
2,bedford-stuyvesant,bedford-stuyvesant,2
2,soho,boerum hill,2
2,financial district,soho,1
2,garment district,bedford-stuyvesant,1
2,lower east side,forest hills,1
2,chelsea,woodside,1
2,greenwich village,east harlem,1
2,chelsea,chelsea,34
2,battery park,fort green,1
2,greenwich village,upper west side,12
2,east village,carroll gardens,2
2,chelsea,west village,27
2,murray hill,gramercy,5
2,little italy,morningside heights,1
2,JFK,williamsburg,2
2,garment district,jackson height,3
2,chelsea,washington heights,4
2,east village,north sutton area,6
2,lower east side,bay ridge,2
2,clinton,upper west side,21
2,midtown,east harlem,7
2,little italy,soho,4
2,upper east side,murray hill,7
2,east village,woodside,1
2,battery park,carroll gardens,1
2,greenwich village,soho,4
2,upper west side,kings bridge,2
2,carroll gardens,east brooklyn,1
2,chinatown,east village,1
2,chelsea,murray hill,6
2,morningside heights,harlem,2
2,yorkville,tremont,1
2,upper west side,lower east side,2
2,murray hill,greenwich village,3
2,soho,inwood,1
2,lower east side,gravesend-sheepshead bay,1
2,chelsea,ridgewood,1
2,tribeca,upper west side,3
2,gramercy,hamilton heights,2
2,boerum hill,carroll gardens,1
2,chelsea,clinton,21
2,upper east side,clinton,10
2,garment district,bedford park,1
2,chelsea,upper east side,32
2,upper west side,tribeca,4
2,astoria-long island city,jackson height,2
2,financial district,midtown,2
2,upper east side,east harlem,3
2,murray hill,garment district,2
2,gramercy,soundview,1
2,upper east side,parkchester,1
2,east village,harlem,4
2,murray hill,tribeca,1
2,lower east side,upper east side,31
2,upper west side,gramercy,10
2,chelsea,bushwick,5
2,williamsburg,park slope,1
2,garment district,hamilton heights,3
2,gramercy,jackson height,1
2,east village,park slope,5
2,midtown,garment district,27
2,chelsea,sunny side,3
2,east village,greenwich village,16
2,washington heights,parkchester,1
2,fort green,canarsie,1
2,greenwich village,jackson height,1
2,lower east side,lower east side,8
2,gramercy,soho,3
2,upper east side,bushwick,1
2,chelsea,central park,2
2,greenwich village,financial district,10
2,gramercy,throggs neck,1
2,garment district,chelsea,7
2,soho,murray hill,4
2,greenwich village,high bridge,1
2,west village,garment district,7
2,clinton,upper east side,9
2,upper east side,williamsburg,1
2,little italy,lower east side,4
2,little italy,chelsea,8
2,gramercy,sunny side,6
2,bushwick,forest hills,1
2,chelsea,inwood,1
2,fort green,west village,1
2,chinatown,gramercy,3
2,hamilton heights,upper west side,1
2,midtown,lower east side,9
2,central park,upper west side,5
2,midtown,bay ridge,1
2,carroll gardens,bedford-stuyvesant,1
2,financial district,murray hill,1
2,north sutton area,sunny side,2
2,clinton,south bronx,1
2,carnegie hill,garment district,1
2,gramercy,garment district,11
2,fort green,bay ridge,1
2,chelsea,forest hills,2
2,midtown,tribeca,8
2,tribeca,fort green,2
2,gramercy,bedford-stuyvesant,1
2,gramercy,sunset park,2
2,clinton,gramercy,15
2,little italy,astoria-long island city,1
2,fort green,sunny side,1
2,harlem,clinton,2
2,central park,central park,2
2,yorkville,battery park,1
2,soho,williamsburg,4
2,west village,soho,6
2,east harlem,harlem,3
2,gramercy,cobble hill,1
2,east village,chelsea,23
2,east village,upper east side,40
2,little italy,fort green,2
2,fort green,murray hill,1
2,chinatown,flushing,1
2,soho,astoria-long island city,1
2,clinton,yorkville,1
2,upper east side,greenwich village,4
2,financial district,east village,4
2,harlem,bushwick,1
2,east village,morris park,1
2,jackson height,jackson height,1
2,west village,bushwick,1
2,greenwich village,east village,29
2,gramercy,chinatown,3
2,gramercy,west village,12
2,north sutton area,lower east side,2
2,central park,upper east side,6
2,garment district,woodside,1
2,east village,mapleton-flatlands,1
2,garment district,borough park,1
2,fort green,brooklyn-downtown,1
2,upper east side,baychester,1
2,gramercy,borough park,1
2,clinton,west village,8
2,tribeca,gramercy,4
2,greenwich village,astoria-long island city,2
2,lower east side,murray hill,6
2,lower east side,morningside heights,2
2,brooklyn-downtown,park slope,3
2,tribeca,washington heights,1
2,east village,ridgewood,4
2,financial district,north sutton area,2
2,lower east side,chinatown,1
2,lower east side,east village,18
2,soho,east village,8
2,JFK,harlem,2
2,upper west side,east village,4
2,mott haven,yorkville,1
2,fort green,upper west side,3
2,upper east side,lower east side,7
2,carroll gardens,park slope,2
2,upper east side,LGA,1
2,williamsburg,financial district,1
2,central park,ridgewood,1
2,williamsburg,boerum hill,1
2,north sutton area,harlem,1
2,west village,park slope,1
2,williamsburg,bedford-stuyvesant,4
2,forest hills,kwq gardens,1
2,east village,fort green,8
2,carroll gardens,carroll gardens,1
2,north sutton area,upper west side,3
2,tribeca,financial district,6
2,clinton,chelsea,13
2,upper east side,carnegie hill,3
2,clinton,bushwick,1
2,williamsburg,fort green,9
2,bedford-stuyvesant,lower east side,3
2,gramercy,lower east side,21
2,fort green,greenwich village,1
2,murray hill,east village,7
2,upper west side,midtown,25
2,tribeca,central park,1
2,soho,jackson height,1
2,williamsburg,garment district,1
2,lower east side,north sutton area,1
2,yorkville,garment district,1
2,murray hill,upper west side,4
2,chinatown,chelsea,2
2,soho,tribeca,5
2,gramercy,greenwich village,15
2,fort green,morningside heights,1
2,sunset park,dyker heights,1
2,soho,morningside heights,1
2,north sutton area,chelsea,4
2,garment district,lower east side,5
2,brooklyn-downtown,williamsburg,2
2,inwood,spuyten duyvil,1
2,upper east side,upper west side,27
2,west village,tribeca,4
2,central park,clinton,1
2,upper east side,west village,5
2,upper west side,high bridge,1
2,murray hill,soho,3
2,bedford park,south bronx,1
2,harlem,upper east side,2
2,sunny side,sunny side,2
2,midtown,jackson height,3
2,hamilton heights,fort green,1
2,clinton,fort green,1
2,garment district,upper east side,12
2,clinton,woodside,1
2,west village,east village,12
2,east village,financial district,20
2,murray hill,forest hills,1
2,greenwich village,harlem,2
2,jackson height,williamsburg,1
2,ridgewood,bushwick,1
2,little italy,north sutton area,1
2,morningside heights,morningside heights,1
2,battery park,soho,1
2,fort green,east village,2
2,lower east side,battery park,2
2,financial district,financial district,3
2,midtown,washington heights,7
2,little italy,murray hill,2
2,midtown,midtown,89
2,park slope,bay ridge,1
2,upper west side,soho,1
2,midtown,gramercy,34
2,chelsea,union port,1
2,sunny side,chelsea,1
2,chinatown,greewood,1
2,hamilton heights,hamilton heights,1
2,tribeca,jackson height,1
2,bedford-stuyvesant,williamsburg,1
2,LGA,jackson height,1
2,tribeca,garment district,1
2,clinton,murray hill,3
2,fort green,gramercy,3
2,hamilton heights,south bronx,1
2,lower east side,brooklyn-downtown,2
2,financial district,hamilton heights,1
2,carnegie hill,upper west side,1
2,greenwich village,greenwich village,11
2,garment district,midtown,46
2,jackson height,woodside,2
2,yorkville,gramercy,1
2,chelsea,carnegie hill,3
2,upper east side,harlem,6
2,chelsea,garment district,22
2,financial district,clinton,2
2,hamilton heights,kings bridge,1
2,greenwich village,central park,1
2,soho,gramercy,7
2,gramercy,astoria-long island city,13
2,morningside heights,yorkville,1
2,sunny side,fort green,1
2,midtown,sunny side,14
2,gramercy,gramercy,44
2,harlem,inwood,1
2,tribeca,midtown,3
2,upper east side,chelsea,1
2,utopia,kwq gardens,1
2,chelsea,east village,27
2,clinton,central park,1
2,yorkville,yorkville,5
2,north sutton area,upper east side,6
2,tribeca,borough park,2
2,bushwick,bushwick,4
2,chinatown,clinton,1
2,lower east side,midtown,21
2,battery park,central park,1
2,chelsea,brooklyn-downtown,1
2,tribeca,lower east side,4
2,central park,mott haven,1
2,west village,chinatown,2
2,little italy,upper west side,3
2,tribeca,murray hill,2
2,east village,soho,1
2,greenwich village,garment district,7
2,greenwich village,ridgewood,1
2,soho,greenwich village,3
2,gramercy,chelsea,16
2,upper east side,park slope,1
2,upper east side,financial district,1
2,midtown,park slope,3
2,north sutton area,hamilton heights,1
2,brooklyn-downtown,little italy,1
2,chelsea,greenwich village,19
2,brooklyn-downtown,bedford-stuyvesant,2
2,garment district,boerum hill,1
2,upper east side,fort green,3
2,east village,greewood,1
2,garment district,harlem,3
2,little italy,west village,7
2,hunts point,tremont,1
2,upper west side,clinton,9
2,soho,park slope,2
2,lower east side,ridgewood,1
2,fort green,park slope,1
2,carnegie hill,upper east side,2
2,financial district,clifton,1
2,soho,west village,7
2,woodside,east harlem,1
2,upper west side,carnegie hill,4
2,soho,upper west side,4
2,williamsburg,soho,2
2,upper east side,soundview,1
2,east village,gramercy,47
2,astoria-long island city,glendale,1
2,garment district,battery park,1
2,soho,soho,3
2,chelsea,kwq gardens,1
2,fort green,carroll gardens,2
2,midtown,east village,21
2,clinton,washington heights,3
2,battery park,greenwich village,1
2,greenwich village,midtown,29
2,midtown,fort green,1
2,chelsea,yorkville,1
2,chinatown,lower east side,3
2,astoria-long island city,midtown,1
2,east village,new brighten,1
2,chelsea,lower east side,16
2,JFK,greenwich village,3
2,sunny side,east brooklyn,2
2,chinatown,midtown,3
2,gramercy,murray hill,20
2,greenwich village,morningside heights,2
2,gramercy,forest hills,1
2,lower east side,gramercy,32
2,upper east side,central park,3
2,maspeth,woodside,1
2,sunny side,gramercy,1
2,lower east side,bedford-stuyvesant,2
2,garment district,garment district,11
2,garment district,east harlem,1
2,bushwick,bedford-stuyvesant,2
2,brooklyn-downtown,greenwich village,1
2,east harlem,bedford-stuyvesant,2
2,greenwich village,boerum hill,1
2,soho,jamaica,1
2,east village,west village,16
2,gramercy,woodside,2
2,west village,chelsea,18
2,fort green,williamsburg,3
2,upper west side,greenwich village,1
2,east village,bay ridge,1
2,lower east side,upper west side,12
2,west village,west village,7
2,gramercy,midtown,37
2,gramercy,carroll gardens,1
2,tribeca,forest hills,2
2,little italy,williamsburg,2
2,upper west side,west village,2
2,midtown,clinton,33
2,midtown,bedford-stuyvesant,4
2,JFK,bushwick,1
2,little italy,bushwick,1
2,bedford-stuyvesant,clinton,1
2,soho,garment district,4
2,gramercy,north sutton area,3
2,lower east side,little italy,6
2,midtown,carroll gardens,3
2,midtown,financial district,7
2,gramercy,gramercy,8
2,lower east side,soho,1
2,upper east side,chelsea,4
2,chelsea,east village,3
2,yorkville,yorkville,1
2,north sutton area,upper east side,3
2,midtown,morris park,1
2,lower east side,midtown,7
2,upper east side,park slope,1
2,chelsea,brooklyn-downtown,1
2,tribeca,lower east side,2
2,little italy,upper west side,1
2,greenwich village,garment district,4
2,soho,greenwich village,1
2,tribeca,upper east side,2
2,upper east side,financial district,1
2,chelsea,greenwich village,9
