rain,from,to,count
5,gramercy,lower east side,12
5,north sutton area,lower east side,3
5,fort green,LGA,6
5,clinton,yorkville,6
5,upper east side,carnegie hill,33
5,clinton,chelsea,54
5,tribeca,financial district,8
5,garment district,mott haven,3
5,carroll gardens,boerum hill,3
5,hamilton heights,upper west side,3
5,financial district,tribeca,27
5,washington heights,LGA,6
5,battery park,garment district,9
5,JFK,murray hill,13
5,north sutton area,harlem,3
5,upper east side,LGA,123
5,astoria-long island city,upper east side,24
5,chelsea,washington heights,3
5,greenwich village,east harlem,1
5,upper west side,east village,4
5,JFK,harlem,9
5,lower east side,east village,3
5,west village,battery park,11
5,sunny side,LGA,3
5,murray hill,clinton,21
5,LGA,utopia,1
5,upper west side,chinatown,3
5,carroll gardens,murray hill,3
5,clinton,bedford park,3
5,lower east side,murray hill,6
5,tribeca,gramercy,1
5,clinton,west village,9
5,carroll gardens,battery park,3
5,little italy,carroll gardens,1
5,garment district,borough park,3
5,east village,murray hill,40
5,central park,upper east side,25
5,yorkville,carnegie hill,3
5,JFK,south bronx,6
5,greenwich village,east village,3
5,jackson height,jackson height,5
5,murray hill,yorkville,6
5,financial district,east village,6
5,LGA,JFK,15
5,upper east side,greenwich village,26
5,east harlem,park slope,3
5,east village,upper east side,36
5,east village,chelsea,12
5,bushwick,fort green,4
5,little italy,battery park,3
5,clinton,JFK,15
5,central park,central park,3
5,harlem,clinton,1
5,JFK,woodside,3
5,clinton,gramercy,67
5,cobble hill,financial district,6
5,east harlem,mott haven,3
5,east harlem,washington heights,3
5,midtown,tribeca,18
5,woodside,utopia,3
5,gramercy,garment district,143
5,carnegie hill,garment district,3
5,hamilton heights,yorkville,3
5,astoria-long island city,greenwich village,3
5,midtown,east harlem,3
5,carnegie hill,kings bridge,3
5,central park,upper west side,21
5,midtown,lower east side,3
5,williamsburg,greenwich village,3
5,brooklyn-downtown,fort green,6
5,JFK,fort green,25
5,gramercy,sunny side,6
5,little italy,chelsea,3
5,hamilton heights,midtown,6
5,garment district,chinatown,3
5,clinton,upper east side,31
5,gramercy,LGA,67
5,jackson height,LGA,6
5,boerum hill,cobble hill,3
5,soho,murray hill,9
5,garment district,chelsea,91
5,astoria-long island city,washington heights,3
5,greenwich village,financial district,32
5,upper east side,bushwick,1
5,lower east side,lower east side,3
5,woodside,woodside,5
5,east village,greenwich village,17
5,garment district,morningside heights,3
5,midtown,garment district,141
5,chelsea,JFK,16
5,midtown,fordham,3
5,upper west side,gramercy,16
5,upper west side,carnegie hill,9
5,gramercy,carnegie hill,3
5,murray hill,tribeca,27
5,east village,harlem,3
5,sunny side,garment district,3
5,murray hill,garment district,62
5,hamilton heights,harlem,9
5,upper east side,east harlem,27
5,financial district,midtown,70
5,astoria-long island city,jackson height,6
5,garment district,yorkville,10
5,hamilton heights,upper east side,3
5,murray hill,LGA,28
5,central park,gramercy,8
5,upper east side,clinton,15
5,carroll gardens,tribeca,6
5,clinton,morningside heights,3
5,park slope,boerum hill,1
5,tribeca,upper west side,3
5,fort green,financial district,6
5,astoria-long island city,JFK,3
5,chinatown,canarsie,3
5,mapleton-flatlands,upper east side,3
5,morningside heights,harlem,3
5,chelsea,murray hill,23
5,carnegie hill,murray hill,3
5,east harlem,upper east side,27
5,east village,borough park,3
5,east harlem,midtown,21
5,greenwich village,soho,11
5,JFK,LGA,7
5,upper east side,murray hill,102
5,little italy,soho,3
5,carroll gardens,park slope,3
5,clinton,upper west side,50
5,soho,west village,9
5,east village,north sutton area,3
5,JFK,williamsburg,18
5,murray hill,gramercy,47
5,chelsea,upper east side,32
5,greenwich village,upper west side,3
5,chelsea,chelsea,76
5,sunny side,gramercy,4
5,central park,morningside heights,3
5,chelsea,harlem,4
5,clinton,carnegie hill,6
5,bedford-stuyvesant,bedford-stuyvesant,3
5,tribeca,chelsea,9
5,midtown,sunset park,6
5,gramercy,yorkville,9
5,astoria-long island city,woodside,3
5,murray hill,jackson height,3
5,midtown,murray hill,47
5,hamilton heights,chelsea,4
5,greenwich village,greewood,3
5,east village,midtown,82
5,washington heights,harlem,3
5,JFK,gramercy,32
5,midtown,battery park,23
5,west village,clinton,6
5,astoria-long island city,east harlem,3
5,north sutton area,gramercy,9
5,morningside heights,gramercy,3
5,carroll gardens,financial district,3
5,upper west side,financial district,18
5,east harlem,murray hill,6
5,garment district,tribeca,24
5,chelsea,gramercy,63
5,west village,murray hill,15
5,central park,garment district,7
5,garment district,gramercy,190
5,upper west side,inwood,3
5,borough park,carroll gardens,3
5,JFK,kings bridge,3
5,chelsea,greewood,3
5,east village,lower east side,5
5,little italy,midtown,16
5,lower east side,fort green,1
5,battery park,lower east side,3
5,bensonhurst,bensonhurst,3
5,chelsea,carnegie hill,3
5,carroll gardens,williamsburg,6
5,central park,yorkville,3
5,chelsea,inwood,3
5,brooklyn-downtown,bedford-stuyvesant,3
5,JFK,mapleton-flatlands,3
5,jackson height,upper west side,3
5,little italy,hamilton heights,3
5,forest hills,forest hills,3
5,greenwich village,upper east side,24
5,midtown,boerum hill,3
5,upper west side,murray hill,33
5,harlem,upper west side,16
5,clinton,battery park,9
5,greenwich village,gramercy,35
5,gramercy,central park,3
5,east village,battery park,6
5,sunny side,greenwich village,6
5,upper west side,east harlem,15
5,upper west side,harlem,12
5,west village,washington heights,3
5,soho,tribeca,14
5,tribeca,little italy,6
5,carnegie hill,midtown,63
5,financial district,LGA,26
5,battery park,upper east side,3
5,garment district,lower east side,9
5,upper east side,sunny side,6
5,tribeca,upper east side,3
5,murray hill,upper east side,47
5,greenwich village,west village,7
5,gramercy,financial district,44
5,greenwich village,lower east side,3
5,upper east side,brooklyn-downtown,1
5,chelsea,country club,3
5,mapleton-flatlands,chelsea,3
5,gramercy,soho,12
5,chinatown,upper east side,3
5,woodside,sunny side,9
5,harlem,washington heights,4
5,upper west side,flushing,3
5,upper west side,garment district,75
5,east village,williamsburg,6
5,yorkville,upper east side,40
5,murray hill,borough park,3
5,upper west side,yorkville,19
5,chelsea,north sutton area,3
5,clinton,clinton,47
5,carnegie hill,upper east side,38
5,chelsea,greenwich village,21
5,east village,soho,9
5,chinatown,soho,2
5,tribeca,LGA,9
5,yorkville,central park,3
5,cobble hill,park slope,3
5,JFK,ridgewood,1
5,greenwich village,LGA,7
5,midtown,JFK,91
5,morningside heights,midtown,5
5,carnegie hill,tribeca,6
5,tribeca,tribeca,8
5,LGA,chelsea,1
5,clinton,financial district,3
5,sunny side,woodhaven-richmond hill,3
5,chelsea,midtown,238
5,financial district,upper east side,11
5,gramercy,little italy,6
5,astoria-long island city,central park,3
5,financial district,little italy,3
5,astoria-long island city,chelsea,6
5,east harlem,yorkville,12
5,east harlem,garment district,6
5,chelsea,financial district,15
5,lower east side,tremont,3
5,garment district,clinton,87
5,LGA,jamaica,3
5,chinatown,gramercy,3
5,sunny side,upper east side,12
5,harlem,morningside heights,6
5,little italy,clinton,3
5,tribeca,bedford-stuyvesant,3
5,harlem,LGA,6
5,borough park,midtown,3
5,morningside heights,garment district,6
5,midtown,fort green,3
5,brooklyn-downtown,financial district,9
5,lower east side,LGA,13
5,midtown,little italy,3
5,harlem,williamsburg,3
5,west village,financial district,9
5,chelsea,west village,3
5,chelsea,tribeca,27
5,bushwick,glendale,3
5,chelsea,high bridge,3
5,upper west side,JFK,48
5,carnegie hill,harlem,3
5,JFK,yorkville,6
5,brooklyn-downtown,lower east side,6
5,midtown,morningside heights,12
5,JFK,chelsea,12
5,carnegie hill,washington heights,3
5,sunny side,midtown,12
5,williamsburg,JFK,6
5,murray hill,chinatown,3
5,LGA,LGA,11
5,chelsea,south bronx,3
5,upper east side,morningside heights,6
5,midtown,central park,6
5,flushing,jackson height,3
5,cobble hill,battery park,6
5,upper east side,tribeca,20
5,financial district,garment district,6
5,upper west side,battery park,36
5,cobble hill,boerum hill,2
5,lower east side,west village,3
5,washington heights,washington heights,3
5,central park,chelsea,3
5,washington heights,soho,3
5,lower east side,chelsea,12
5,midtown,greenwich village,10
5,LGA,forest hills,3
5,carnegie hill,financial district,6
5,harlem,hamilton heights,3
5,clinton,midtown,283
5,soho,midtown,13
5,soho,LGA,6
5,JFK,east village,25
5,financial district,lower east side,3
5,boerum hill,LGA,4
5,west village,morningside heights,3
5,jackson height,forest hills,3
5,fort green,bushwick,3
5,upper west side,morningside heights,6
5,greenwich village,williamsburg,3
5,chelsea,mapleton-flatlands,3
5,clinton,garment district,64
5,north sutton area,clinton,3
5,soho,battery park,3
5,woodside,maspeth,3
5,murray hill,murray hill,46
5,greenwich village,clinton,3
5,chelsea,woodside,3
5,central park,washington heights,3
5,lower east side,JFK,3
5,little italy,tribeca,9
5,cobble hill,tribeca,3
5,brooklyn-downtown,midtown,3
5,battery park,battery park,6
5,JFK,JFK,22
5,midtown,north sutton area,12
5,sunny side,battery park,3
5,clinton,greenwich village,3
5,north sutton area,garment district,18
5,murray hill,JFK,36
5,JFK,financial district,15
5,lower east side,greenwich village,3
5,upper east side,flushing,3
5,JFK,bedford park,3
5,greenwich village,little italy,3
5,clinton,north sutton area,3
5,astoria-long island city,yorkville,3
5,east harlem,JFK,3
5,north sutton area,LGA,15
5,west village,soho,3
5,sunny side,north sutton area,3
5,JFK,tremont,3
5,gramercy,east village,6
5,lower east side,financial district,16
5,upper east side,battery park,24
5,carnegie hill,gramercy,9
5,sunny side,fort green,3
5,west village,midtown,61
5,midtown,hamilton heights,3
5,greenwich village,hamilton heights,3
5,financial district,JFK,3
5,JFK,jackson height,14
5,JFK,upper east side,38
5,east harlem,upper west side,1
5,carnegie hill,LGA,12
5,astoria-long island city,garment district,3
5,gramercy,west village,7
5,garment district,LGA,24
5,midtown,upper west side,77
5,murray hill,chelsea,24
5,financial district,jamaica,3
5,tribeca,JFK,6
5,yorkville,chinatown,3
5,murray hill,soho,12
5,carroll gardens,borough park,3
5,east harlem,harlem,3
5,midtown,harlem,3
5,financial district,murray hill,6
5,astoria-long island city,astoria-long island city,30
5,JFK,forest hills,6
5,carroll gardens,LGA,3
5,harlem,midtown,18
5,east village,east village,9
5,financial district,fort green,3
5,garment district,bedford-stuyvesant,3
5,fort green,fort green,15
5,greenwich village,murray hill,46
5,astoria-long island city,park slope,3
5,JFK,morningside heights,1
5,east harlem,east harlem,3
5,chelsea,morningside heights,1
5,west village,lower east side,1
5,upper east side,garment district,150
5,morris park,morris park,3
5,murray hill,midtown,124
5,central park,midtown,42
5,east village,garment district,34
5,upper east side,harlem,39
5,north sutton area,financial district,9
5,garment district,east village,3
5,north sutton area,midtown,54
5,clinton,east village,6
5,greewood,garment district,3
5,astoria-long island city,gramercy,12
5,battery park,midtown,58
5,garment district,murray hill,80
5,gramercy,bensonhurst,3
5,clinton,hamilton heights,3
5,boerum hill,midtown,3
5,JFK,upper west side,18
5,JFK,garment district,10
5,LGA,murray hill,3
5,upper west side,upper west side,178
5,little italy,JFK,3
5,yorkville,midtown,25
5,upper east side,hunts point,3
5,murray hill,williamsburg,2
5,parkchester,morris park,3
5,yorkville,lower east side,3
5,chinatown,bedford-stuyvesant,3
5,upper west side,central park,9
5,astoria-long island city,murray hill,3
5,greenwich village,JFK,17
5,carroll gardens,midtown,12
5,jamaica,chinatown,3
5,upper west side,hamilton heights,10
5,JFK,kwq gardens,8
5,east village,east harlem,6
5,tribeca,soho,13
5,JFK,little italy,3
5,JFK,canarsie,3
5,garment district,carnegie hill,5
5,brooklyn-downtown,murray hill,3
5,clinton,soho,6
5,midtown,forest hills,3
5,tribeca,west village,3
5,mott haven,university heights,3
5,gramercy,upper east side,65
5,little italy,gramercy,3
5,gramercy,clinton,6
5,upper east side,midtown,673
5,chelsea,central park,3
5,upper east side,astoria-long island city,3
5,upper west side,washington heights,24
5,garment district,upper west side,49
5,midtown,chelsea,25
5,morningside heights,upper west side,12
5,midtown,LGA,126
5,garment district,central park,3
5,gramercy,washington heights,4
5,gramercy,upper west side,25
5,gramercy,high bridge,3
5,forest hills,LGA,3
5,greenwich village,tribeca,15
5,west village,upper east side,9
5,williamsburg,battery park,3
5,chelsea,upper west side,19
5,battery park,JFK,9
5,greenwich village,fort green,3
5,JFK,bedford-stuyvesant,10
5,chelsea,battery park,46
5,central park,LGA,13
5,harlem,JFK,6
5,central park,battery park,6
5,gramercy,morris park,3
5,soho,chelsea,11
5,chinatown,east brooklyn,3
5,brooklyn-downtown,chelsea,3
5,battery park,clinton,6
5,midtown,upper east side,144
5,park slope,harlem,3
5,garment district,south bronx,3
5,high bridge,high bridge,3
5,central park,carnegie hill,6
5,harlem,upper east side,12
5,upper east side,east village,12
5,woodside,tribeca,3
5,harlem,bedford-stuyvesant,3
5,sunny side,brooklyn-downtown,3
5,JFK,tribeca,3
5,yorkville,east harlem,3
5,east village,chinatown,3
5,battery park,gramercy,6
5,chelsea,soho,14
5,garment district,washington heights,3
5,carnegie hill,yorkville,3
5,upper west side,chelsea,48
5,fort green,JFK,2
5,financial district,chelsea,11
5,upper west side,LGA,126
5,north sutton area,JFK,3
5,harlem,central park,3
5,astoria-long island city,upper west side,6
5,JFK,clinton,9
5,clinton,sunny side,3
5,JFK,hamilton heights,3
5,garment district,financial district,18
5,cobble hill,brooklyn-downtown,6
5,kwq gardens,forest hills,6
5,JFK,astoria-long island city,23
5,JFK,bensonhurst,3
5,upper east side,JFK,53
5,financial district,battery park,14
5,harlem,harlem,9
5,north sutton area,east village,3
5,garment district,JFK,12
5,upper east side,gramercy,130
5,forest hills,jackson height,3
5,carnegie hill,carnegie hill,3
5,forest hills,gramercy,3
5,lower east side,maspeth,3
5,upper east side,mott haven,2
5,chelsea,east harlem,3
5,upper west side,upper east side,149
5,upper east side,yorkville,78
5,harlem,murray hill,3
5,sunny side,williamsburg,3
5,east village,yorkville,3
5,east village,clinton,12
5,midtown,bedford park,3
5,astoria-long island city,sunny side,6
5,upper east side,washington heights,9
5,soho,JFK,3
5,upper east side,upper east side,483
5,west village,garment district,36
5,little italy,garment district,3
5,washington heights,JFK,3
5,midtown,mott haven,3
5,west village,little italy,3
5,garment district,greenwich village,24
5,gramercy,tribeca,30
5,harlem,yorkville,3
5,fort green,midtown,9
5,soho,financial district,21
5,east harlem,gramercy,9
5,greenwich village,sunny side,1
5,east village,LGA,32
5,jackson height,chelsea,3
5,sunny side,financial district,3
5,midtown,yorkville,19
5,harlem,mott haven,3
5,harlem,gramercy,6
5,harlem,chelsea,3
5,boerum hill,brooklyn-downtown,9
5,JFK,laurelton,3
5,soho,upper east side,3
5,north sutton area,murray hill,9
5,upper east side,central park,21
5,midtown,soho,11
5,fort green,tribeca,3
5,west village,greenwich village,7
5,east village,sunny side,3
5,carroll gardens,JFK,3
5,upper east side,north sutton area,26
5,greenwich village,battery park,23
5,yorkville,murray hill,8
5,upper east side,upper west side,73
5,garment district,soho,9
5,battery park,tribeca,27
5,upper west side,williamsburg,3
5,sunny side,washington heights,3
5,JFK,bay ridge,3
5,JFK,little neck,3
5,jackson height,yorkville,3
5,gramercy,east harlem,3
5,west village,LGA,8
5,woodside,midtown,6
5,sunny side,throggs neck,3
5,lower east side,sunny side,3
5,murray hill,east harlem,3
5,harlem,east harlem,12
5,JFK,midtown,55
5,clinton,LGA,19
5,JFK,sunny side,15
5,morningside heights,LGA,5
5,lower east side,little italy,8
5,LGA,midtown,31
5,soho,garment district,15
5,soho,LGA,10
5,garment district,sunny side,4
5,astoria-long island city,midtown,19
5,greewood,yorkville,3
5,clinton,washington heights,4
5,midtown,clinton,72
5,upper west side,west village,7
5,gramercy,midtown,510
5,west village,west village,5
5,lower east side,upper west side,4
5,yorkville,upper west side,8
5,woodside,woodside,6
5,east village,financial district,28
5,fort green,williamsburg,3
5,west village,chelsea,32
5,midtown,garment district,132
5,brooklyn-downtown,LGA,2
5,astoria-long island city,williamsburg,2
5,gramercy,battery park,39
5,garment district,east harlem,2
5,garment district,garment district,52
5,gramercy,north sutton area,5
5,cobble hill,fort green,3
5,brooklyn-downtown,boerum hill,3
5,lower east side,gramercy,17
5,little italy,lower east side,2
5,battery park,financial district,37
5,gramercy,murray hill,130
5,north sutton area,LGA,3
5,JFK,greenwich village,10
5,LGA,gramercy,2
5,carnegie hill,JFK,8
5,soho,little italy,2
5,chelsea,yorkville,10
5,greenwich village,midtown,216
5,carnegie hill,garment district,8
5,williamsburg,sunny side,3
5,carroll gardens,greenwich village,3
5,midtown,east village,10
5,morningside heights,west village,3
5,soho,soho,6
5,garment district,battery park,29
5,east village,gramercy,45
5,carnegie hill,chelsea,3
5,chelsea,clinton,16
5,soho,upper west side,3
5,west village,yorkville,2
5,lower east side,upper east side,5
5,gramercy,JFK,19
5,midtown,astoria-long island city,5
5,mott haven,mott haven,4
5,chelsea,LGA,22
5,financial district,soho,2
5,upper west side,clinton,51
5,little italy,west village,6
5,garment district,harlem,5
5,JFK,east harlem,2
5,yorkville,tribeca,2
5,west village,gramercy,23
5,midtown,park slope,3
5,sunny side,forest hills,3
5,upper east side,financial district,88
5,soho,west village,3
5,gramercy,chelsea,87
5,LGA,lower east side,2
5,soho,greenwich village,5
5,greenwich village,garment district,50
5,east village,soho,4
5,tribeca,murray hill,18
5,east harlem,carnegie hill,6
5,east village,inwood,3
5,central park,mott haven,3
5,central park,JFK,7
5,tribeca,lower east side,2
5,garment district,riverdale,2
5,astoria-long island city,clinton,3
5,lower east side,midtown,56
5,boerum hill,murray hill,2
5,harlem,hamilton heights,8
5,clinton,tribeca,13
5,north sutton area,upper east side,33
5,yorkville,yorkville,17
5,chelsea,east village,5
5,woodside,east village,2
5,washington heights,gramercy,2
5,tribeca,midtown,166
5,lower east side,soho,7
5,gramercy,gramercy,142
5,midtown,sunny side,11
5,upper west side,bedford park,2
5,yorkville,harlem,3
5,central park,greenwich village,2
5,soho,gramercy,7
5,hamilton heights,clinton,5
5,cobble hill,cobble hill,5
5,murray hill,financial district,22
5,chelsea,garment district,67
5,upper west side,tribeca,25
5,kwq gardens,tremont,2
5,yorkville,gramercy,4
5,little italy,JFK,3
5,greenwich village,greenwich village,13
5,carnegie hill,upper west side,9
5,cobble hill,midtown,4
5,JFK,riverdale,2
5,tribeca,battery park,23
5,battery park,LGA,9
5,washington heights,high bridge,2
5,fort green,gramercy,6
5,battery park,chelsea,5
5,clinton,murray hill,24
5,tribeca,garment district,39
5,JFK,washington heights,2
5,murray hill,battery park,7
5,hamilton heights,hamilton heights,3
5,sunny side,chelsea,5
5,midtown,williamsburg,4
5,greenwich village,chelsea,48
5,financial district,gramercy,18
5,boerum hill,financial district,1
5,midtown,gramercy,172
5,upper west side,soho,12
5,east village,lower east side,11
5,chinatown,chinatown,2
5,midtown,midtown,699
5,little italy,murray hill,6
5,midtown,washington heights,13
5,financial district,financial district,34
5,lower east side,yorkville,2
5,financial district,battery park,21
5,battery park,soho,5
5,sunny side,carnegie hill,3
5,JFK,lower east side,5
5,greenwich village,harlem,2
5,upper east side,chelsea,27
5,yorkville,financial district,3
5,upper west side,greenwich village,13
5,west village,east village,2
5,garment district,upper east side,107
5,JFK,utopia,2
5,cobble hill,garment district,3
5,east harlem,greenwich village,2
5,east village,little italy,2
5,midtown,jackson height,4
5,sunny side,sunny side,14
5,gramercy,greenwich village,37
5,upper east side,soho,17
5,sunny side,upper west side,3
5,sunny side,yorkville,3
5,forest hills,JFK,3
5,upper east side,west village,2
5,central park,clinton,2
5,central park,carnegie hill,6
5,west village,tribeca,16
5,JFK,jamaica,4
5,upper east side,upper west side,123
5,jamaica,JFK,5
5,brooklyn-downtown,williamsburg,3
5,north sutton area,battery park,5
5,garment district,lower east side,6
5,north sutton area,chelsea,6
5,astoria-long island city,LGA,8
5,midtown,financial district,74
5,washington heights,clinton,2
5,cobble hill,gramercy,2
5,JFK,park slope,8
5,soho,tribeca,18
5,west village,williamsburg,2
5,LGA,financial district,2
5,murray hill,upper west side,10
5,yorkville,garment district,4
5,lower east side,north sutton area,2
5,astoria-long island city,north sutton area,5
5,tribeca,central park,3
5,west village,JFK,2
5,upper west side,midtown,554
5,murray hill,east village,2
5,east village,JFK,16
5,gramercy,lower east side,10
5,north sutton area,lower east side,5
5,fort green,LGA,4
5,clinton,bushwick,2
5,upper east side,carnegie hill,52
5,clinton,chelsea,67
5,tribeca,financial district,22
5,north sutton area,upper west side,3
5,carroll gardens,carroll gardens,4
5,carroll gardens,boerum hill,2
5,hamilton heights,upper west side,7
5,financial district,tribeca,45
5,battery park,garment district,17
5,JFK,murray hill,11
5,upper east side,williams bridge,2
5,soho,bedford-stuyvesant,2
5,JFK,west village,2
5,sunny side,harlem,2
5,williamsburg,financial district,2
5,upper east side,LGA,119
5,astoria-long island city,upper east side,8
5,chelsea,washington heights,2
5,JFK,central park,3
5,upper east side,boerum hill,2
5,mott haven,yorkville,2
5,upper west side,east village,6
5,JFK,harlem,14
5,upper west side,brooklyn-downtown,5
5,sunny side,murray hill,3
5,lower east side,east village,7
5,west village,battery park,21
5,sunny side,LGA,2
5,murray hill,clinton,20
5,carroll gardens,murray hill,4
5,lower east side,murray hill,7
5,tribeca,gramercy,12
5,clinton,west village,3
5,yorkville,sunny side,2
5,yorkville,mott haven,2
5,east village,murray hill,23
5,central park,upper east side,52
5,yorkville,carnegie hill,1
5,JFK,south bronx,3
5,gramercy,chinatown,2
5,greenwich village,east village,11
5,clinton,williamsburg,5
5,murray hill,yorkville,5
5,LGA,JFK,9
5,upper east side,greenwich village,21
5,fort green,carnegie hill,2
5,clinton,yorkville,6
5,fort green,murray hill,2
5,east village,upper east side,39
5,east village,chelsea,27
5,brooklyn-downtown,brooklyn-downtown,2
5,yorkville,morningside heights,7
5,west village,soho,10
5,central park,central park,9
5,harlem,clinton,2
5,clinton,gramercy,50
5,cobble hill,financial district,6
5,east harlem,washington heights,2
5,midtown,tribeca,32
5,gramercy,garment district,112
5,battery park,greenwich village,3
5,morningside heights,east village,3
5,chelsea,sunset park,3
5,LGA,upper east side,5
5,midtown,bay ridge,3
5,central park,upper west side,15
5,LGA,soho,2
5,soho,yorkville,3
5,soho,fort green,3
5,chinatown,LGA,2
5,JFK,parkchester,2
5,JFK,fort green,14
5,east village,brownsville,3
5,little italy,chelsea,6
5,central park,soho,2
5,upper east side,williamsburg,3
5,clinton,upper east side,28
5,greenwich village,jamaica,2
5,gramercy,LGA,46
5,west village,garment district,49
5,central park,east harlem,8
5,brooklyn-downtown,tribeca,4
5,soho,murray hill,13
5,garment district,chelsea,118
5,astoria-long island city,washington heights,3
5,forest hills,upper east side,2
5,greenwich village,financial district,22
5,carroll gardens,upper east side,2
5,carnegie hill,east village,2
5,lower east side,lower east side,4
5,JFK,bushwick,8
5,JFK,williamsburg,18
5,boerum hill,tribeca,3
5,chelsea,sunny side,3
5,woodside,upper east side,7
5,chelsea,JFK,14
5,garment district,hamilton heights,6
5,murray hill,woodside,2
5,JFK,flushing,2
5,upper west side,gramercy,71
5,upper west side,carnegie hill,23
5,gramercy,carnegie hill,4
5,murray hill,tribeca,30
5,sunny side,garment district,2
5,murray hill,garment district,84
5,upper east side,east harlem,38
5,financial district,midtown,94
5,astoria-long island city,jackson height,5
5,garment district,yorkville,8
5,chelsea,west village,23
5,murray hill,LGA,24
5,central park,gramercy,2
5,jamaica,financial district,2
5,south bronx,hamilton heights,3
5,upper east side,clinton,15
5,financial district,yorkville,1
5,clinton,morningside heights,4
5,woodside,murray hill,2
5,fort green,financial district,3
5,greenwich village,upper west side,8
5,garment district,little italy,1
5,lower east side,mapleton-flatlands,3
5,brooklyn-downtown,JFK,2
5,murray hill,greenwich village,16
5,morningside heights,JFK,3
5,central park,fort green,2
5,harlem,soho,2
5,morningside heights,harlem,6
5,chelsea,murray hill,46
5,carnegie hill,murray hill,7
5,east harlem,upper east side,27
5,east harlem,midtown,10
5,greenwich village,soho,10
5,JFK,LGA,7
5,upper east side,murray hill,119
5,little italy,soho,2
5,midtown,east harlem,2
5,clinton,upper west side,40
5,carroll gardens,fort green,5
5,little italy,tremont,2
5,east village,north sutton area,4
5,washington heights,hamilton heights,2
5,mott haven,harlem,2
5,fort green,boerum hill,6
5,east village,greenwich village,26
5,murray hill,gramercy,83
5,chelsea,upper east side,27
5,financial district,carnegie hill,4
5,yorkville,clinton,3
5,chelsea,chelsea,82
5,central park,morningside heights,2
5,soho,park slope,2
5,boerum hill,battery park,3
5,tribeca,chelsea,20
5,chelsea,flushing,3
5,garment district,gramercy,242
5,astoria-long island city,woodside,4
5,murray hill,boerum hill,3
5,midtown,murray hill,83
5,hamilton heights,chelsea,2
5,sunny side,astoria-long island city,4
5,battery park,murray hill,17
5,east village,midtown,101
5,washington heights,harlem,2
5,LGA,bedford-stuyvesant,3
5,JFK,gramercy,31
5,midtown,battery park,44
5,gramercy,morningside heights,6
5,soho,east village,2
5,upper east side,queensboro hill,2
5,west village,clinton,3
5,gramercy,tremont,2
5,soho,carnegie hill,2
5,north sutton area,gramercy,17
5,little italy,yorkville,3
5,garment district,brownsville,3
5,carroll gardens,financial district,6
5,mott haven,morningside heights,2
5,upper west side,university heights,2
5,financial district,harlem,2
5,garment district,tribeca,22
5,chelsea,gramercy,109
5,east village,bedford-stuyvesant,2
5,west village,murray hill,13
5,east village,tribeca,15
5,central park,garment district,9
5,gramercy,yorkville,19
5,cobble hill,upper west side,3
5,bay ridge,carroll gardens,2
5,upper west side,inwood,2
5,central park,west village,2
5,upper west side,east harlem,33
5,financial district,borough park,3
5,murray hill,lower east side,4
5,central park,yorkville,11
5,JFK,mapleton-flatlands,3
5,jackson height,upper west side,3
5,greenwich village,upper east side,17
5,springfield gardens,JFK,3
5,little italy,gramercy,3
5,upper west side,murray hill,26
5,harlem,upper west side,11
5,harlem,greenwich village,2
5,clinton,battery park,17
5,greenwich village,gramercy,64
5,east village,battery park,14
5,harlem,north sutton area,1
5,upper west side,harlem,19
5,JFK,tribeca,1
5,upper east side,mott haven,4
5,tribeca,little italy,2
5,carnegie hill,midtown,117
5,midtown,chinatown,6
5,financial district,LGA,29
5,greenwich village,kwq gardens,2
5,woodside,astoria-long island city,5
5,upper east side,sunny side,2
5,tribeca,upper east side,4
5,murray hill,upper east side,45
5,greenwich village,west village,2
5,clinton,east village,8
5,financial district,sunny side,4
5,greenwich village,lower east side,16
5,upper east side,brooklyn-downtown,3
5,upper west side,hunts point,2
5,gramercy,soho,12
5,woodside,sunny side,5
5,harlem,washington heights,2
5,lower east side,garment district,12
5,upper west side,garment district,48
5,east village,williamsburg,2
5,yorkville,upper east side,27
5,upper west side,yorkville,25
5,chelsea,north sutton area,2
5,clinton,clinton,41
5,upper west side,high bridge,3
5,carnegie hill,upper east side,53
5,upper east side,middle village,3
5,chelsea,greenwich village,23
5,garment district,north sutton area,7
5,east harlem,north sutton area,2
5,tribeca,LGA,8
5,chinatown,tribeca,2
5,yorkville,central park,5
5,cobble hill,park slope,2
5,JFK,ridgewood,5
5,greenwich village,LGA,24
5,upper east side,harlem,40
5,bedford-stuyvesant,JFK,3
5,midtown,JFK,51
5,yorkville,bedford park,3
5,morningside heights,midtown,18
5,carnegie hill,tribeca,5
5,tribeca,tribeca,10
5,harlem,boerum hill,3
5,upper east side,bedford park,2
5,LGA,chelsea,3
5,clinton,financial district,13
5,upper east side,fordham,2
5,chelsea,midtown,331
5,financial district,upper east side,22
5,gramercy,little italy,2
5,garment district,murray hill,108
5,financial district,little italy,3
5,astoria-long island city,chelsea,5
5,east harlem,yorkville,17
5,chelsea,financial district,35
5,JFK,carroll gardens,6
5,garment district,clinton,74
5,washington heights,inwood,3
5,sunny side,upper east side,4
5,borough park,borough park,3
5,murray hill,north sutton area,3
5,mapleton-flatlands,mapleton-flatlands,2
5,LGA,garment district,5
5,north sutton area,canarsie,2
5,harlem,LGA,8
5,morningside heights,garment district,3
5,kwq gardens,JFK,3
5,murray hill,sunny side,3
5,midtown,fort green,2
