temp,from,to,count
1,park slope,east brooklyn,2
1,east harlem,east harlem,206
1,chelsea,morningside heights,81
1,williamsburg,williamsburg,315
1,financial district,greenwich village,265
1,gramercy,parkchester,5
1,brooklyn-downtown,clinton,12
1,carroll gardens,soho,8
1,tribeca,cobble hill,10
1,LGA,clinton,142
1,washington heights,murray hill,5
1,garment district,east village,292
1,sunny side,JFK,33
1,north sutton area,midtown,1434
1,brooklyn-downtown,carroll gardens,22
1,murray hill,flushing,4
1,bedford-stuyvesant,carroll gardens,1
1,clinton,hamilton heights,70
1,JFK,south bronx,14
1,howland hook,brooklyn-downtown,1
1,morningside heights,chelsea,51
1,murray hill,park slope,25
1,east village,jamaica,2
1,yorkville,astoria-long island city,5
1,upper west side,upper west side,7222
1,tribeca,woodhaven-richmond hill,1
1,park slope,sunset park,10
1,carroll gardens,bushwick,2
1,gramercy,canarsie,8
1,upper east side,woodside,41
1,soho,cobble hill,1
1,bedford-stuyvesant,boerum hill,4
1,LGA,inwood,9
1,JFK,carnegie hill,22
1,battery park,mott haven,1
1,greenwich village,canarsie,1
1,astoria-long island city,murray hill,45
1,midtown,williamsburg,206
1,upper west side,middle village,3
1,clinton,soundview,4
1,fort green,forest hills,1
1,yorkville,brownsville,2
1,woodside,queensboro hill,3
1,carroll gardens,little italy,4
1,financial district,park slope,58
1,sunny side,west village,7
1,financial district,ardon heights,2
1,mapleton-flatlands,bedford-stuyvesant,2
1,middle village,soho,1
1,upper east side,riverdale,25
1,jackson height,upper east side,11
1,hunts point,soundview,1
1,greewood,bay ridge,8
1,morningside heights,hamilton heights,103
1,little italy,brooklyn-downtown,16
1,greewood,greewood,9
1,brooklyn-downtown,woodside,1
1,park slope,hamilton heights,1
1,park slope,brooklyn-downtown,11
1,gramercy,greewood,20
1,west village,mott haven,7
1,upper east side,south bronx,70
1,LGA,country club,2
1,murray hill,morningside heights,26
1,gramercy,upper east side,1849
1,east village,boerum hill,38
1,LGA,battery park,57
1,east brooklyn,west village,1
1,flushing,woodhaven-richmond hill,2
1,chelsea,central park,91
1,williamsburg,east harlem,4
1,ridgewood,washington heights,1
1,lower east side,carnegie hill,12
1,garment district,upper west side,723
1,JFK,dyker heights,6
1,garment district,queens village,4
1,morningside heights,upper west side,575
1,midtown,LGA,1692
1,morningside heights,riverdale,9
1,midtown,spuyten duyvil,7
1,clinton,brooklyn-downtown,16
1,greenwich village,utopia,13
1,south bronx,clinton,1
1,yorkville,chelsea,62
1,hamilton heights,battery park,4
1,tribeca,bedford park,8
1,battery park,central park,21
1,chelsea,upper west side,774
1,gramercy,woodhaven-richmond hill,4
1,upper east side,country club,1
1,battery park,JFK,44
1,little italy,jackson height,4
1,financial district,carroll gardens,12
1,midtown,tremont,16
1,greenwich village,brooklyn-downtown,53
1,williamsburg,JFK,20
1,garment district,east brooklyn,6
1,upper east side,union port,3
1,carnegie hill,riverdale,7
1,chelsea,kings bridge,6
1,greenwich village,central park,46
1,williamsburg,ridgewood,57
1,brooklyn-downtown,chelsea,36
1,bedford-stuyvesant,chelsea,3
1,chinatown,fort green,18
1,carnegie hill,carroll gardens,2
1,upper west side,bay ridge,6
1,harlem,upper east side,181
1,park slope,washington heights,1
1,park slope,borough park,3
1,harlem,bedford-stuyvesant,8
1,midtown,mapleton-flatlands,41
1,little italy,morris park,2
1,JFK,inwood,7
1,yorkville,east harlem,176
1,upper west side,kwq gardens,7
1,upper east side,boerum hill,19
1,yorkville,mott haven,15
1,glendale,gramercy,2
1,upper west side,chelsea,807
1,upper west side,LGA,518
1,north sutton area,JFK,43
1,gramercy,south bronx,18
1,little italy,mapleton-flatlands,2
1,clinton,sunny side,58
1,lower east side,JFK,53
1,yorkville,fordham,1
1,dyker heights,gravesend-sheepshead bay,1
1,little italy,gravesend-sheepshead bay,1
1,brooklyn-downtown,carnegie hill,4
1,morningside heights,kings bridge,1
1,south bronx,east harlem,1
1,williamsburg,brooklyn-downtown,30
1,tribeca,williamsburg,79
1,lower east side,washington heights,27
1,bushwick,brownsville,1
1,financial district,battery park,350
1,upper west side,glendale,1
1,maspeth,chelsea,1
1,tribeca,high bridge,2
1,east village,forest hills,12
1,bedford-stuyvesant,little italy,3
1,carroll gardens,east village,4
1,utopia,laurelton,1
1,west village,north sutton area,28
1,financial district,midland beach,5
1,maspeth,flushing,1
1,midtown,parkchester,15
1,park slope,central park,2
1,midtown,clearview,7
1,cobble hill,sunny side,1
1,harlem,east harlem,243
1,harlem,garment district,33
1,financial district,new brighten,2
1,little italy,garment district,102
1,chinatown,brooklyn-downtown,5
1,chelsea,boerum hill,17
1,tribeca,morningside heights,9
1,washington heights,JFK,5
1,carnegie hill,park slope,1
1,east village,kwq gardens,11
1,park slope,bedford-stuyvesant,24
1,hunts point,fordham,1
1,washington heights,chinatown,2
1,harlem,yorkville,154
1,williamsburg,woodside,8
1,tribeca,fordham,2
1,jackson height,chinatown,2
1,boerum hill,park slope,21
1,harlem,fordham,7
1,park slope,west village,2
1,greewood,borough park,3
1,east harlem,JFK,24
1,boerum hill,williamsburg,12
1,east village,LGA,119
1,jackson height,chelsea,2
1,greenwich village,parkchester,4
1,west village,fort green,107
1,harlem,gramercy,47
1,financial district,ettingville,1
1,LGA,canarsie,10
1,lower east side,williamsburg,398
1,east harlem,bedford park,3
1,JFK,laurelton,31
1,north sutton area,murray hill,263
1,battery park,east village,43
1,midtown,tottensville,1
1,brooklyn-downtown,utopia,1
1,upper east side,north sutton area,631
1,gramercy,clinton,761
1,washington heights,tribeca,2
1,greenwich village,maspeth,5
1,greenwich village,sunset park,24
1,east village,brooklyn-downtown,32
1,JFK,high bridge,7
1,carroll gardens,flushing,1
1,little italy,boerum hill,4
1,jackson height,sunny side,24
1,greewood,sunny side,1
1,sunny side,little italy,1
1,battery park,battery park,177
1,LGA,union port,3
1,yorkville,LGA,41
1,west village,LGA,78
1,sunny side,park slope,3
1,woodside,midtown,55
1,boerum hill,astoria-long island city,3
1,murray hill,east harlem,23
1,LGA,east village,65
1,north sutton area,mott haven,2
1,central park,bay ridge,3
1,upper east side,flushing,7
1,fort green,chelsea,28
1,little italy,hunts point,2
1,chelsea,chinatown,66
1,LGA,morningside heights,31
