temp,from,to,count
2,brooklyn-downtown,soho,1
2,mott haven,mott haven,4
2,murray hill,harlem,4
2,gramercy,upper west side,77
2,midtown,chelsea,551
2,harlem,murray hill,1
2,upper west side,washington heights,48
2,battery park,north sutton area,3
2,lower east side,central park,2
2,upper west side,sunny side,8
2,tribeca,west village,46
2,brooklyn-downtown,murray hill,1
2,murray hill,west village,37
2,astoria-long island city,maspeth,1
2,JFK,north sutton area,8
2,hamilton heights,murray hill,1
2,clinton,lower east side,10
2,parkchester,mott haven,1
2,greenwich village,JFK,21
2,LGA,boerum hill,2
2,astoria-long island city,east brooklyn,1
2,murray hill,williamsburg,4
2,yorkville,midtown,29
2,LGA,bedford-stuyvesant,13
2,upper east side,kwq gardens,1
2,midtown,inwood,2
2,chinatown,west village,2
2,clinton,astoria-long island city,3
2,battery park,midtown,87
2,carnegie hill,hamilton heights,1
2,LGA,sunset park,1
2,LGA,spuyten duyvil,3
2,chinatown,upper east side,7
2,greenwich village,lower east side,52
2,clinton,inwood,2
2,central park,lower east side,5
2,central park,midtown,245
2,upper east side,garment district,290
2,chinatown,JFK,1
2,central park,yorkville,13
2,yorkville,east village,4
2,hamilton heights,JFK,1
2,morningside heights,university heights,1
2,chelsea,carnegie hill,11
2,JFK,forest hills,10
2,brooklyn-downtown,fort green,7
2,greenwich village,washington heights,1
2,chelsea,park slope,4
2,borough park,brooklyn-downtown,1
2,clinton,bedford-stuyvesant,1
2,carroll gardens,borough park,1
2,south bronx,mott haven,2
2,midtown,williamsburg,17
2,upper east side,lower east side,36
2,tribeca,brooklyn-downtown,4
2,LGA,queensboro hill,3
2,upper west side,astoria-long island city,6
2,greenwich village,carnegie hill,6
2,washington heights,central park,1
2,mott haven,union port,1
2,east village,little italy,23
2,carroll gardens,brooklyn-downtown,1
2,east harlem,upper west side,5
2,williamsburg,upper west side,1
2,JFK,queensboro hill,3
2,upper east side,battery park,22
2,murray hill,fort green,2
2,central park,spuyten duyvil,1
2,astoria-long island city,yorkville,1
2,upper east side,flushing,1
2,lower east side,greenwich village,50
2,JFK,financial district,23
2,north sutton area,garment district,22
2,tribeca,morningside heights,3
2,cobble hill,greewood,1
2,hamilton heights,washington heights,9
2,lower east side,JFK,4
2,central park,washington heights,2
2,upper east side,bedford-stuyvesant,6
2,soho,battery park,31
2,clinton,garment district,131
2,financial district,upper west side,13
2,bushwick,JFK,1
2,fort green,bushwick,1
2,west village,morningside heights,1
2,JFK,east village,24
2,sunny side,maspeth,2
2,forest hills,woodside,1
2,tribeca,JFK,9
2,yorkville,north sutton area,6
2,carnegie hill,financial district,4
2,LGA,carroll gardens,1
2,tribeca,borough park,1
2,washington heights,soho,1
2,washington heights,washington heights,11
2,lower east side,west village,17
2,morningside heights,washington heights,5
2,gramercy,brooklyn-downtown,7
2,LGA,LGA,21
2,murray hill,chinatown,4
2,north sutton area,yorkville,3
2,lower east side,woodside,1
2,JFK,yorkville,3
2,upper west side,JFK,48
2,lower east side,jackson height,1
2,carnegie hill,central park,19
2,williamsburg,little italy,2
2,LGA,murray hill,47
2,upper east side,park slope,5
2,murray hill,park slope,1
2,central park,bedford-stuyvesant,1
2,chelsea,brooklyn-downtown,4
2,midtown,fort green,10
2,murray hill,sunny side,5
2,morningside heights,upper east side,12
2,sunny side,upper east side,6
2,washington heights,inwood,1
2,garment district,clinton,170
2,astoria-long island city,chelsea,3
2,financial district,little italy,19
2,little italy,greenwich village,41
2,financial district,kings bridge,1
2,murray hill,astoria-long island city,4
2,tribeca,tribeca,40
2,astoria-long island city,little italy,1
2,midtown,dyker heights,1
2,midtown,JFK,219
2,battery park,LGA,25
2,cobble hill,park slope,1
2,JFK,port richmond,2
2,east harlem,carnegie hill,2
2,garment district,north sutton area,16
2,soho,soho,63
2,chelsea,north sutton area,6
2,east village,williamsburg,9
2,garment district,jamaica,1
2,soho,greenwich village,114
2,gramercy,soho,152
2,jamaica,murray hill,1
2,fort green,bedford-stuyvesant,2
2,financial district,sunny side,2
2,gramercy,financial district,119
2,greenwich village,west village,99
2,murray hill,upper east side,268
2,LGA,gravesend-sheepshead bay,3
2,murray hill,maspeth,1
2,battery park,upper east side,17
2,carnegie hill,midtown,109
2,west village,washington heights,3
2,harlem,upper west side,25
2,little italy,gramercy,40
2,greenwich village,upper east side,85
2,upper west side,sunset park,1
2,jackson height,upper west side,2
2,soho,harlem,1
2,JFK,middle village,1
2,central park,inwood,2
2,central park,west village,7
2,soho,clinton,28
2,chelsea,woodside,1
2,clinton,boerum hill,1
2,west village,murray hill,22
2,chinatown,garment district,7
2,garment district,brownsville,1
2,east brooklyn,east brooklyn,1
2,garment district,saintalbans,1
2,JFK,gramercy,43
2,washington heights,harlem,4
2,upper east side,boerum hill,1
2,sunny side,astoria-long island city,15
2,soho,north sutton area,5
2,murray hill,richmondtown,1
2,south bronx,harlem,1
2,soho,carroll gardens,2
2,middle village,forest hills,1
2,battery park,carnegie hill,3
2,east village,greenwich village,99
2,garment district,jackson height,2
2,tribeca,park slope,2
2,woodside,forest hills,1
2,upper east side,sunset park,1
2,clinton,south bronx,1
2,yorkville,williamsburg,1
2,east harlem,upper east side,16
2,chinatown,east village,7
2,brooklyn-downtown,JFK,1
2,gramercy,mott haven,1
2,murray hill,LGA,96
2,garment district,yorkville,17
2,astoria-long island city,jackson height,3
2,JFK,bloomfield-chelsea-travis,1
2,JFK,flushing,10
2,midtown,garment district,928
2,JFK,williamsburg,24
2,JFK,bushwick,12
2,upper west side,riverdale,2
2,brooklyn-downtown,tribeca,5
2,jackson height,LGA,2
2,clinton,upper east side,84
2,central park,soho,5
2,little italy,chelsea,22
2,little italy,sunny side,1
2,JFK,fort green,26
2,chinatown,LGA,2
2,LGA,west village,12
2,midtown,corona,1
2,central park,upper west side,192
2,clinton,brownsville,1
2,yorkville,jackson height,1
2,battery park,park slope,1
2,midtown,tribeca,100
2,east harlem,washington heights,1
2,garment district,mapleton-flatlands,1
2,JFK,borough park,9
2,LGA,yorkville,8
2,yorkville,battery park,1
2,astoria-long island city,parkchester,1
2,east village,chelsea,92
2,LGA,bedford park,1
2,upper east side,greenwich village,85
2,clinton,mott haven,1
2,greenwich village,east village,92
2,gramercy,chinatown,18
2,central park,upper east side,212
2,east harlem,clinton,2
2,tribeca,carnegie hill,1
2,greenwich village,astoria-long island city,1
2,little italy,harlem,1
2,upper west side,chinatown,4
2,LGA,utopia,5
2,lower east side,chinatown,9
2,JFK,harlem,4
2,murray hill,jackson height,2
2,greenwich village,east harlem,1
2,upper east side,LGA,103
2,williamsburg,financial district,1
2,north sutton area,east harlem,1
2,cobble hill,carroll gardens,1
2,east village,upper west side,10
2,hamilton heights,upper west side,12
2,east village,fort green,5
2,tribeca,little italy,14
2,carnegie hill,chinatown,1
2,clinton,chelsea,193
2,williamsburg,fort green,8
2,tribeca,central park,3
2,chinatown,chelsea,12
2,tribeca,greenwich village,68
2,gramercy,greenwich village,270
2,midtown,financial district,243
2,astoria-long island city,LGA,10
2,north sutton area,chelsea,14
2,west village,tribeca,38
2,yorkville,south bronx,2
2,chinatown,gravesend-sheepshead bay,1
2,sunny side,sunny side,65
2,upper east side,chelsea,159
2,greenwich village,carroll gardens,1
2,JFK,lower east side,12
2,tribeca,soho,64
2,battery park,soho,44
2,lower east side,yorkville,3
2,little italy,murray hill,11
2,upper west side,soho,9
2,bedford-stuyvesant,williamsburg,1
2,JFK,washington heights,7
2,williamsburg,battery park,1
2,lower east side,brooklyn-downtown,7
2,carnegie hill,upper west side,96
2,cobble hill,upper east side,1
2,garment district,midtown,1079
2,chelsea,soundview,1
2,financial district,JFK,25
2,carnegie hill,north sutton area,6
2,astoria-long island city,garment district,2
2,chinatown,utopia,1
2,midtown,laurelton,3
2,midtown,sunny side,17
2,tribeca,midtown,104
2,chelsea,east village,80
2,midtown,morris park,3
2,morningside heights,east harlem,5
2,washington heights,greenwich village,1
2,murray hill,dyker heights,1
2,clinton,chinatown,12
2,sunny side,central park,1
2,woodside,garment district,1
2,jackson height,union port,1
2,tribeca,upper east side,27
2,central park,bushwick,1
2,financial district,mapleton-flatlands,1
2,LGA,central park,11
2,springfield gardens,springfield gardens,2
2,LGA,queens village,1
2,gravesend-sheepshead bay,south bronx,1
2,gravesend-sheepshead bay,borough park,1
2,williamsburg,sunny side,1
2,carnegie hill,garment district,9
2,corona,bedford-stuyvesant,1
2,greenwich village,midtown,182
2,chelsea,yorkville,7
2,LGA,maspeth,2
2,LGA,gramercy,74
2,JFK,greenwich village,17
2,battery park,financial district,62
2,north sutton area,williamsburg,1
2,gramercy,north sutton area,43
2,lower east side,bedford-stuyvesant,2
2,brooklyn-downtown,LGA,2
2,carnegie hill,lower east side,1
2,west village,chelsea,167
2,fort green,williamsburg,5
2,mapleton-flatlands,gravesend-sheepshead bay,1
2,jamaica,east village,1
2,garment district,university heights,1
2,soho,garment district,95
2,lower east side,little italy,20
2,little italy,upper east side,10
2,brooklyn-downtown,battery park,2
2,gramercy,east harlem,6
2,JFK,little neck,3
2,upper west side,parkchester,1
2,upper west side,williamsburg,4
2,garment district,soho,110
2,morningside heights,central park,4
2,west village,greenwich village,84
2,midtown,soho,172
2,tribeca,carroll gardens,1
2,carnegie hill,williamsburg,2
2,central park,murray hill,23
2,boerum hill,brooklyn-downtown,3
2,east harlem,gramercy,3
2,cobble hill,brooklyn-downtown,1
2,upper west side,morris heights,1
2,brooklyn-downtown,east village,1
2,lower east side,clinton,8
2,garment district,canarsie,1
2,midtown,woodhaven-richmond hill,1
2,JFK,soho,13
2,upper east side,upper east side,3278
2,carnegie hill,soho,1
2,boerum hill,fort green,2
2,east village,clinton,13
2,sunny side,williamsburg,2
2,inwood,washington heights,1
2,upper east side,forest hills,7
2,upper west side,upper east side,705
2,east harlem,morningside heights,1
2,washington heights,midtown,2
2,garment district,parkchester,1
2,north sutton area,east village,9
2,JFK,bensonhurst,4
2,north sutton area,west village,2
2,kwq gardens,forest hills,1
2,JFK,hamilton heights,4
2,JFK,clinton,30
2,harlem,central park,2
2,financial district,chelsea,85
2,corona,sunny side,1
2,soho,williamsburg,15
2,midtown,woodside,5
2,carnegie hill,yorkville,28
2,garment district,washington heights,5
2,battery park,gramercy,36
2,east village,astoria-long island city,2
2,financial district,washington heights,1
2,carnegie hill,woodside,1
2,west village,upper west side,16
2,financial district,brooklyn-downtown,10
2,LGA,jackson height,18
2,clinton,murray hill,71
2,battery park,clinton,27
2,JFK,university heights,2
2,LGA,garment district,70
2,chelsea,battery park,52
2,JFK,bedford-stuyvesant,29
2,financial district,chinatown,36
2,little italy,central park,1
2,morningside heights,battery park,1
2,midtown,lower east side,58
2,brooklyn-downtown,sunset park,1
2,JFK,bay ridge,6
2,chinatown,murray hill,5
2,gramercy,harlem,9
2,JFK,woodhaven-richmond hill,5
2,garment district,central park,55
2,west village,williamsburg,2
2,fort green,little italy,1
2,williamsburg,chelsea,1
2,upper east side,bay ridge,3
2,chelsea,bedford-stuyvesant,3
2,midtown,kwq gardens,2
2,west village,upper east side,21
2,clinton,soho,32
2,tribeca,east village,16
2,garment district,carnegie hill,16
2,JFK,little italy,2
2,little italy,midtown,39
2,JFK,kwq gardens,7
2,upper west side,hamilton heights,26
2,midtown,harlem,23
2,midtown,carnegie hill,118
2,LGA,flushing,8
2,upper west side,central park,161
2,little italy,chinatown,1
2,north sutton area,astoria-long island city,6
2,west village,carnegie hill,2
2,astoria-long island city,flushing,2
2,midtown,jamaica,2
2,little italy,borough park,1
2,boerum hill,midtown,1
2,bedford-stuyvesant,brooklyn-downtown,1
2,central park,north sutton area,4
2,financial district,west village,56
2,central park,sunny side,1
2,north sutton area,jackson height,1
2,east village,garment district,51
2,murray hill,midtown,577
2,JFK,morningside heights,10
2,greenwich village,murray hill,78
2,east village,east village,72
2,LGA,morris heights,1
2,yorkville,hamilton heights,1
2,jamaica,clinton,1
2,west village,sunny side,2
2,todt hill,new brighten,1
2,gramercy,sunset park,1
2,upper west side,mott haven,2
2,morningside heights,carnegie hill,5
2,yorkville,washington heights,3
2,central park,hamilton heights,1
2,garment district,LGA,102
2,financial district,williamsburg,17
2,JFK,upper east side,39
2,greenwich village,sunny side,6
2,gramercy,east village,135
2,clinton,little italy,8
2,west village,soho,91
2,woodhaven-richmond hill,clinton,1
2,JFK,JFK,75
2,jackson height,east harlem,1
2,williamsburg,LGA,1
2,murray hill,murray hill,97
2,west village,astoria-long island city,2
2,battery park,washington heights,2
2,upper east side,inwood,1
2,springfield gardens,jamaica,1
2,forest hills,murray hill,1
2,LGA,middle village,2
2,upper east side,hamilton heights,5
2,greenwich village,williamsburg,7
2,upper west side,morningside heights,130
2,chinatown,financial district,29
2,central park,financial district,7
2,mott haven,south bronx,2
2,jackson height,east village,1
2,soho,LGA,19
2,clinton,midtown,370
2,midtown,greenwich village,206
2,lower east side,chelsea,38
2,upper west side,battery park,16
2,JFK,battery park,6
2,chelsea,south bronx,2
2,sunny side,midtown,11
2,LGA,glendale,1
2,JFK,chelsea,34
2,midtown,morningside heights,27
2,carnegie hill,harlem,6
2,garment district,high bridge,1
2,tribeca,harlem,1
2,west village,financial district,36
2,brooklyn-downtown,financial district,1
2,west village,bay ridge,1
2,greenwich village,hamilton heights,1
2,little italy,clinton,9
2,mapleton-flatlands,mapleton-flatlands,2
2,central park,little italy,3
2,west village,little italy,18
2,chinatown,gramercy,11
2,gramercy,boerum hill,1
2,astoria-long island city,greenwich village,1
2,yorkville,parkchester,1
2,yorkville,inwood,1
2,midtown,bedford park,3
2,central park,tribeca,2
2,gramercy,little italy,30
2,chelsea,midtown,620
2,fort green,greenwich village,1
2,carnegie hill,tribeca,1
2,yorkville,bedford park,1
2,soho,flushing,1
2,greenwich village,chelsea,269
2,financial district,kwq gardens,2
2,JFK,spuyten duyvil,1
2,central park,gramercy,24
2,chinatown,soho,7
2,west village,gramercy,66
2,LGA,little italy,7
2,harlem,washington heights,2
2,woodside,sunny side,1
2,chinatown,forest hills,1
2,gravesend-sheepshead bay,brownsville,1
2,financial district,yorkville,3
2,LGA,mapleton-flatlands,6
2,utopia,JFK,1
2,east village,battery park,7
2,gramercy,central park,18
2,greenwich village,gramercy,240
2,clinton,battery park,29
2,upper west side,murray hill,63
2,washington heights,yorkville,2
2,carroll gardens,williamsburg,3
2,lower east side,fort green,7
2,LGA,upper west side,54
2,central park,garment district,39
2,garment district,cobble hill,2
2,east village,tribeca,8
2,chelsea,gramercy,427
2,tribeca,chinatown,11
2,carnegie hill,flushing,1
2,morningside heights,gramercy,4
2,little italy,yorkville,1
2,maspeth,maspeth,1
2,hamilton heights,chelsea,2
2,fort green,cobble hill,1
2,murray hill,gramercy,366
2,fort green,battery park,2
2,battery park,inwood,1
2,soho,mapleton-flatlands,1
2,astoria-long island city,JFK,2
2,chelsea,west village,157
2,fort green,boerum hill,2
2,brooklyn-downtown,chinatown,1
2,carroll gardens,fort green,1
2,clinton,upper west side,110
2,midtown,east harlem,18
2,upper east side,murray hill,257
2,JFK,LGA,36
2,upper west side,kings bridge,1
2,hamilton heights,garment district,2
2,carnegie hill,murray hill,10
2,greenwich village,park slope,1
2,morningside heights,JFK,2
2,JFK,west village,9
2,garment district,little italy,23
2,upper east side,clinton,110
2,JFK,maspeth,2
2,financial district,midtown,238
2,financial district,ridgewood,1
2,LGA,woodside,13
2,murray hill,garment district,209
2,harlem,carnegie hill,2
2,sunny side,garment district,2
2,east village,harlem,2
2,murray hill,tribeca,19
2,gramercy,carnegie hill,17
2,chelsea,bushwick,2
2,east village,park slope,2
2,garment district,morningside heights,8
2,lower east side,lower east side,52
2,carnegie hill,east village,2
2,boerum hill,garment district,2
2,garment district,chelsea,289
2,clinton,kings bridge,1
2,west village,garment district,51
2,LGA,north sutton area,12
2,gramercy,sunny side,13
2,chinatown,bushwick,1
2,williamsburg,queensboro hill,1
2,LGA,soho,17
2,JFK,wakefield-williamsbridge,1
2,murray hill,greewood,1
2,harlem,clinton,3
2,high bridge,east harlem,1
2,little italy,battery park,8
2,midtown,gravesend-sheepshead bay,1
2,east village,upper east side,33
2,brooklyn-downtown,west village,1
2,east harlem,astoria-long island city,1
2,battery park,yorkville,2
2,financial district,east village,27
2,LGA,saintalbans,2
2,murray hill,hamilton heights,1
2,garment district,carroll gardens,1
2,garment district,borough park,1
2,soho,hamilton heights,1
2,clinton,west village,48
2,carroll gardens,murray hill,1
2,lower east side,university heights,1
2,murray hill,clinton,71
2,sunny side,LGA,2
2,west village,battery park,28
2,soho,east village,36
2,midtown,maspeth,4
2,sunny side,gramercy,2
2,astoria-long island city,upper east side,20
2,midtown,canarsie,1
2,garment district,soundview,1
2,central park,east village,4
2,battery park,garment district,39
2,carroll gardens,carroll gardens,8
2,upper east side,carnegie hill,366
2,upper west side,midtown,790
2,west village,JFK,11
2,lower east side,north sutton area,1
2,murray hill,upper west side,60
2,LGA,financial district,29
2,upper east side,upper west side,776
2,garment district,park slope,2
2,glendale,bedford-stuyvesant,1
2,brooklyn-downtown,williamsburg,5
2,jamaica,JFK,1
2,JFK,brooklyn-downtown,5
2,upper east side,west village,45
2,murray hill,soho,45
2,JFK,clearview,2
2,clinton,carroll gardens,1
2,garment district,upper east side,274
2,west village,east village,29
2,upper west side,greenwich village,19
2,central park,carnegie hill,31
2,morningside heights,morningside heights,22
2,upper west side,university heights,2
2,astoria-long island city,fort green,1
2,harlem,high bridge,1
2,midtown,gramercy,913
2,financial district,gramercy,112
2,garment district,lower east side,40
2,hamilton heights,hamilton heights,1
2,murray hill,battery park,18
2,tribeca,garment district,58
2,gramercy,bushwick,3
2,little italy,JFK,6
2,jackson height,woodside,1
2,upper east side,harlem,67
2,financial district,clinton,27
2,central park,morningside heights,15
2,JFK,boerum hill,6
2,upper west side,bedford park,1
2,garment district,brooklyn-downtown,6
2,clinton,harlem,4
2,gramercy,gramercy,628
2,fort green,lower east side,2
2,west village,cobble hill,1
2,tribeca,sunset park,1
2,garment district,sunny side,7
2,yorkville,kings bridge,1
2,tribeca,lower east side,23
2,central park,JFK,11
2,central park,mott haven,1
2,little italy,upper west side,3
2,tribeca,murray hill,29
2,murray hill,washington heights,8
2,LGA,lower east side,14
2,gramercy,chelsea,350
2,upper east side,financial district,60
2,brooklyn-downtown,little italy,1
2,chelsea,greenwich village,224
2,harlem,JFK,2
2,hamilton heights,gramercy,2
2,upper west side,clinton,152
2,soho,west village,86
2,carnegie hill,chelsea,11
2,garment district,battery park,43
2,midtown,east village,70
2,carroll gardens,greenwich village,1
2,east harlem,south bronx,1
2,battery park,greenwich village,20
2,JFK,saintalbans,6
2,LGA,little neck,2
2,chinatown,midtown,19
2,gramercy,murray hill,448
2,astoria-long island city,north sutton area,1
2,gramercy,hamilton heights,3
2,astoria-long island city,lower east side,1
2,LGA,bensonhurst,1
2,garment district,east harlem,3
2,east village,west village,29
2,gramercy,woodside,5
2,LGA,chinatown,4
2,west village,boerum hill,1
2,yorkville,upper west side,39
2,lower east side,upper west side,6
2,west village,west village,45
2,gramercy,midtown,831
2,clinton,canarsie,1
2,midtown,bedford-stuyvesant,3
2,JFK,soundview,1
2,morningside heights,LGA,1
2,washington heights,upper west side,6
2,little italy,financial district,20
2,JFK,midtown,213
2,financial district,high bridge,1
2,sunny side,woodside,4
2,upper east side,high bridge,1
2,greenwich village,battery park,30
2,gramercy,kwq gardens,1
2,west village,brooklyn-downtown,2
2,upper east side,central park,176
2,harlem,chelsea,1
2,harlem,mott haven,1
2,gramercy,west village,91
2,gramercy,washington heights,10
2,lower east side,financial district,61
2,williamsburg,kwq gardens,1
2,soho,financial district,83
2,gramercy,tribeca,70
2,murray hill,bay ridge,3
2,murray hill,mott haven,1
2,murray hill,utopia,1
2,north sutton area,tribeca,2
2,murray hill,little italy,12
2,washington heights,upper east side,1
2,LGA,washington heights,10
2,little italy,LGA,2
2,soho,lower east side,46
2,upper east side,yorkville,183
2,chelsea,east harlem,3
2,upper east side,mott haven,3
2,east village,lower east side,63
2,garment district,JFK,49
2,murray hill,central park,22
2,harlem,harlem,26
2,upper west side,financial district,13
2,JFK,astoria-long island city,19
2,north sutton area,morningside heights,2
2,hamilton heights,midtown,4
2,gramercy,todt hill,1
2,gramercy,cobble hill,2
2,east harlem,parkchester,1
2,chelsea,soho,151
2,east village,chinatown,9
2,north sutton area,greenwich village,8
2,yorkville,financial district,1
2,little italy,little italy,7
2,morningside heights,inwood,1
2,park slope,park slope,3
2,soho,chelsea,167
2,high bridge,hamilton heights,1
2,lower east side,jamaica,1
2,JFK,east harlem,5
2,LGA,brooklyn-downtown,18
2,central park,LGA,11
2,greenwich village,fort green,2
2,boerum hill,maspeth,1
2,battery park,upper west side,15
2,upper east side,canarsie,1
2,greenwich village,tribeca,67
2,gramercy,high bridge,1
2,carnegie hill,clinton,6
2,upper east side,fordham,1
2,hamilton heights,greenwich village,1
2,north sutton area,chinatown,1
2,hamilton heights,mott haven,1
2,upper east side,astoria-long island city,27
2,upper east side,washington heights,21
2,east village,east harlem,2
2,tribeca,battery park,31
2,jamaica,chinatown,1
2,JFK,Auburndale,5
2,upper east side,hunts point,1
2,LGA,ridgewood,3
2,midtown,riverdale,2
2,JFK,garment district,62
2,midtown,flushing,4
2,JFK,upper west side,52
2,harlem,morningside heights,5
2,gramercy,bensonhurst,2
2,garment district,murray hill,204
2,astoria-long island city,gramercy,7
2,jackson height,midtown,2
2,chelsea,borough park,1
2,north sutton area,financial district,13
2,LGA,east brooklyn,1
2,JFK,queens village,2
2,yorkville,harlem,11
2,fort green,fort green,7
2,garment district,bedford-stuyvesant,3
2,washington heights,hamilton heights,4
2,mott haven,washington heights,2
2,LGA,parkchester,2
2,borough park,battery park,1
2,gramercy,fort green,4
2,midtown,glendale,2
2,hamilton heights,sunny side,1
2,east harlem,harlem,14
2,greenwich village,yorkville,5
2,kwq gardens,garment district,1
2,tribeca,jamaica,1
2,midtown,upper west side,649
2,garment district,fort green,6
2,williamsburg,lower east side,1
2,JFK,jackson height,1
2,west village,midtown,97
2,east harlem,hamilton heights,1
2,carnegie hill,gramercy,15
2,boerum hill,soho,2
2,williamsburg,tribeca,1
2,soho,little italy,16
2,JFK,parkchester,1
2,queensboro hill,kwq gardens,1
2,greenwich village,little italy,20
2,brooklyn-downtown,midtown,3
2,little italy,tribeca,18
2,gramercy,jackson height,5
2,upper east side,bensonhurst,1
2,garment district,morris park,1
2,upper east side,midtown,1745
2,west village,central park,3
2,upper east side,spuyten duyvil,2
2,upper east side,dyker heights,1
2,financial district,greenwich village,55
2,financial district,lower east side,66
2,LGA,astoria-long island city,36
2,midtown,hamilton heights,10
2,greewood,LGA,1
2,hamilton heights,east harlem,1
2,lower east side,throggs neck,1
2,financial district,garment district,119
2,upper east side,tribeca,27
2,carnegie hill,west village,3
2,LGA,carnegie hill,9
2,brooklyn-downtown,lower east side,6
2,parkchester,hunts point,1
2,soho,brooklyn-downtown,1
2,bedford-stuyvesant,fort green,1
2,lower east side,carroll gardens,1
2,midtown,little italy,30
2,fort green,soho,1
2,LGA,greewood,7
2,washington heights,spuyten duyvil,1
2,financial district,carnegie hill,5
2,harlem,LGA,7
2,murray hill,north sutton area,28
2,borough park,borough park,1
2,yorkville,greenwich village,5
2,JFK,carroll gardens,6
2,chelsea,financial district,77
2,tribeca,clinton,18
2,east harlem,yorkville,20
2,north sutton area,harlem,1
2,forest hills,kwq gardens,1
2,financial district,boerum hill,3
2,LGA,chelsea,45
2,battery park,williamsburg,1
2,bedford-stuyvesant,JFK,1
2,upper west side,little italy,5
2,midtown,bushwick,2
2,JFK,ridgewood,3
2,tribeca,kwq gardens,1
2,park slope,fort green,2
2,midtown,battery park,112
2,utopia,sunny side,1
2,east village,soho,60
2,JFK,woodlawn-nordwood,3
2,carnegie hill,upper east side,282
2,upper west side,high bridge,3
2,upper west side,yorkville,69
2,yorkville,upper east side,107
2,midtown,carroll gardens,2
2,greenwich village,north sutton area,10
2,jackson height,astoria-long island city,3
2,park slope,cobble hill,1
2,woodside,astoria-long island city,2
2,JFK,chinatown,3
2,midtown,park slope,3
2,JFK,mapleton-flatlands,12
2,financial district,fort green,4
2,murray hill,lower east side,20
2,north sutton area,maspeth,2
2,carnegie hill,inwood,1
2,park slope,LGA,1
2,upper west side,inwood,4
2,gramercy,yorkville,21
2,LGA,williamsburg,24
2,east village,bedford-stuyvesant,1
2,midtown,ridgewood,1
2,LGA,soundview,1
2,north sutton area,gramercy,38
2,soho,carnegie hill,2
2,flushing,borough park,1
2,battery park,murray hill,21
2,chelsea,jackson height,4
2,tribeca,chelsea,103
2,bedford-stuyvesant,bedford-stuyvesant,3
2,soho,park slope,3
2,chelsea,harlem,5
2,JFK,cobble hill,2
2,clinton,spuyten duyvil,1
2,chelsea,chelsea,628
2,chinatown,chinatown,4
2,upper east side,little italy,14
2,little italy,soho,15
2,JFK,gravesend-sheepshead bay,14
2,soho,central park,3
2,chelsea,murray hill,159
2,yorkville,clinton,6
2,chelsea,ridgewood,1
2,clinton,morningside heights,7
2,carnegie hill,ridgewood,1
2,south bronx,hamilton heights,1
2,bedford-stuyvesant,west village,1
2,hamilton heights,lower east side,1
2,hamilton heights,clinton,1
2,harlem,midtown,9
2,upper west side,carnegie hill,95
2,upper west side,gramercy,87
2,brooklyn-downtown,boerum hill,1
2,chelsea,JFK,47
2,chelsea,sunny side,7
2,boerum hill,tribeca,1
2,greenwich village,jackson height,1
2,clinton,university heights,2
2,soho,murray hill,41
2,garment district,chinatown,12
2,soho,sunny side,1
2,gramercy,queensboro hill,1
2,LGA,upper east side,75
2,financial district,murray hill,64
2,brooklyn-downtown,brownsville,1
2,bedford-stuyvesant,LGA,1
2,east harlem,mott haven,1
2,hamilton heights,central park,2
2,cobble hill,financial district,1
2,clinton,gramercy,81
2,harlem,flushing,1
2,clinton,JFK,32
2,little italy,fort green,3
2,south bronx,south bronx,1
2,clinton,williamsburg,3
2,woodside,LGA,1
2,chinatown,greenwich village,11
2,yorkville,carnegie hill,11
2,east brooklyn,JFK,1
2,yorkville,fort green,1
2,east village,murray hill,48
2,yorkville,sunny side,1
2,financial district,north sutton area,5
2,upper east side,carroll gardens,7
2,sunny side,murray hill,1
2,upper west side,brooklyn-downtown,1
2,JFK,central park,14
2,yorkville,central park,7
2,chelsea,washington heights,6
2,carroll gardens,park slope,2
2,greenwich village,soho,186
2,west village,park slope,1
2,financial district,tribeca,78
2,clinton,yorkville,2
2,fort green,LGA,2
2,JFK,east brooklyn,10
2,gramercy,lower east side,72
2,east village,JFK,9
2,murray hill,east village,27
2,washington heights,morningside heights,2
2,yorkville,garment district,10
2,financial district,bay ridge,2
2,soho,tribeca,57
2,JFK,park slope,18
2,LGA,fort green,22
2,murray hill,spuyten duyvil,1
2,hamilton heights,wakefield-williamsbridge,1
2,sunny side,chelsea,2
2,JFK,jamaica,19
2,central park,clinton,25
2,williamsburg,west village,3
2,upper east side,soho,61
2,east village,hamilton heights,1
2,LGA,south bronx,3
2,greenwich village,harlem,4
2,fort green,east village,1
2,jackson height,sunny side,1
2,tribeca,boerum hill,2
2,midtown,washington heights,16
2,midtown,midtown,2531
2,greenwich village,chinatown,14
2,battery park,chelsea,67
2,fort green,gramercy,2
2,dyker heights,bay ridge,1
2,central park,east harlem,6
2,chelsea,garment district,363
2,garment district,kwq gardens,1
2,upper east side,utopia,1
2,mott haven,country club,1
2,soho,gramercy,100
2,gramercy,astoria-long island city,8
2,morningside heights,yorkville,5
2,chinatown,williamsburg,5
2,midtown,high bridge,1
2,lower east side,soho,37
2,central park,cobble hill,1
2,clinton,central park,25
2,yorkville,yorkville,24
2,clinton,tribeca,26
2,midtown,middle village,1
2,chinatown,battery park,6
2,brooklyn-downtown,glendale,1
2,west village,chinatown,3
2,chelsea,canarsie,1
2,greenwich village,garment district,125
