YR--MODAHRMN,TEMP
201510161551,66
201510161651,63
201510161751,63
201510161800,62
201510161851,60
201510161951,60
201510162051,60
201510162100,59
201510162151,57
201510162251,55
201510162351,55
201510170000,55
201510170051,54
201510170151,****
201510170251,54
201510170300,54
201510170351,52
201510170451,51
201510170459,50
201510170551,50
201510170600,49
201510170651,49
201510170751,50
201510170851,50
201510170900,52
201510170951,53
201510171051,55
201510171151,55
201510171200,56
201510171251,56
201510171351,54
201510171451,54
201510171500,56
201510171551,55
201510171651,56
201510171751,56
201510171800,53
201510171851,50
201510171951,48
201510172051,48
201510172100,47
201510172151,46
201510172251,45
201510172351,45
201510180000,44
201510180051,43
201510180151,****
201510180251,42
201510180300,42
201510180351,41
201510180451,40
201510180459,40
201510180551,40
201510180600,39
201510180651,38
201510180751,40
201510180851,40
201510180900,43
201510180951,45
201510181051,47
201510181151,47
201510181200,49
201510181251,47
201510181351,50
201510181451,50
201510181500,50
201510181551,51
201510181651,50
201510181751,50
201510181800,47
201510181851,45
201510181951,44
201510182051,44
201510182100,43
201510182151,42
201510182251,41
201510182351,41
201510190000,39
201510190051,38
201510190151,****
201510190251,38
201510190300,38
201510190351,37
201510190451,36
201510190459,37
201510190551,37
201510190600,36
201510190651,36
201510190751,38
201510190851,38
201510190900,42
201510190951,44
201510191051,46
201510191151,46
201510191200,47
201510191251,49
201510191351,51
201510191451,51
201510191500,51
201510191551,51
201510191651,52
201510191751,52
201510191800,50
201510191851,50
201510191951,50
201510192051,50
201510192100,50
201510192151,50
201510192251,49
201510192351,49
201510200000,49
201510200051,49
201510200151,****
201510200251,49
201510200300,49
201510200351,50
201510200451,50
201510200459,50
201510200551,50
201510200600,50
201510200651,50
201510200751,51
201510200851,51
201510200900,51
201510200951,54
201510201051,58
201510201151,58
201510201200,62
201510201251,65
201510201351,67
201510201451,67
201510201500,68
201510201551,70
201510201651,69
201510201751,69
201510201800,66
201510201851,63
201510201951,64
201510202051,64
201510202100,62
201510202151,60
201510202251,60
201510202351,60
201510210000,58
201510210051,59
201510210151,****
201510210251,58
201510210300,58
201510210351,56
201510210451,54
201510210459,54
201510210551,54
201510210600,53
201510210651,53
201510210751,55
201510210851,55
201510210900,58
201510210951,61
201510211051,64
201510211151,64
201510211200,68
201510211251,71
201510211351,69
201510211451,69
201510211500,70
201510211551,69
201510211651,66
201510211751,66
201510211800,64
201510211851,63
201510211951,62
201510212051,62
201510212100,61
201510212151,60
201510212251,59
201510212351,59
201510220000,57
201510220051,57
201510220151,****
201510220251,55
201510220300,55
201510220351,55
201510220451,54
201510220459,55
201510220551,55
201510220600,56
201510220651,54
201510220751,56
201510220851,56
201510220900,60
201510220951,62
201510221051,64
201510221151,64
201510221200,66
201510221251,68
201510221351,69
201510221451,69
201510221500,69
201510221551,68
201510221651,67
201510221751,67
201510221800,65
201510221851,66
201510221951,67
201510222051,67
201510222100,68
201510222151,66
201510222251,66
201510222351,66
201510230000,64
201510230051,66
201510230151,****
201510230251,64
201510230300,64
201510230351,61
201510230451,59
201510230459,57
201510230551,57
201510230600,55
201510230651,54
201510230751,54
201510230851,54
201510230900,56
201510230951,58
201510231051,59
201510231151,59
201510231200,59
201510231251,60
201510231351,61
201510231451,61
201510231500,61
201510231551,60
201510231651,59
201510231751,59
201510231800,55
201510231851,53
201510231951,51
201510232051,51
201510232100,51
201510232151,49
201510232251,47
201510232351,47
201510240000,46
201510240051,45
201510240151,****
201510240251,44
201510240300,44
201510240351,44
201510240451,43
201510240459,42
201510240551,42
201510240600,42
201510240651,42
201510240751,43
201510240851,43
201510240900,47
201510240951,50
201510241051,52
201510241151,52
201510241200,55
201510241251,55
201510241351,55
201510241451,55
201510241500,56
201510241551,55
201510241651,55
201510241751,55
201510241800,55
201510241851,55
201510241951,55
201510242051,55
201510242100,56
201510242151,56
201510242251,57
201510242351,57
201510250000,58
201510250051,59
201510250151,****
201510250251,59
201510250300,59
201510250351,60
201510250451,60
201510250459,61
201510250551,61
201510250600,61
201510250651,60
201510250751,59
201510250851,59
201510250900,60
201510250951,57
201510251051,58
201510251151,60
201510251200,60
201510251251,61
201510251306,61
201510251351,66
201510251451,64
201510251500,66
201510251551,66
201510251651,68
201510251751,70
201510251756,70
201510251800,65
201510251851,63
201510251951,61
201510252051,59
201510252100,59
201510252151,57
201510252239,55
201510252251,53
201510252351,53
201510260000,51
201510260051,50
201510260151,****
201510260251,48
201510260300,48
201510260351,47
201510260451,47
201510260459,46
201510260551,46
201510260600,46
201510260651,45
201510260751,47
201510260851,47
201510260900,49
201510260951,51
201510261051,55
201510261151,55
201510261200,57
201510261251,57
201510261351,57
201510261451,57
201510261500,59
201510261551,60
201510261651,58
201510261751,58
201510261800,56
201510261851,54
201510261951,51
201510262051,51
201510262100,50
201510262151,50
201510262251,48
201510262351,48
201510270000,48
201510270051,46
201510270151,****
201510270251,45
201510270300,45
201510270351,45
201510270451,44
201510270459,43
201510270551,43
201510270600,45
201510270651,45
201510270751,45
201510270851,45
201510270900,49
201510270951,54
201510271051,57
201510271151,57
201510271200,59
201510271251,59
201510271351,58
201510271451,58
201510271500,58
201510271551,57
201510271651,56
201510271751,56
201510271800,55
201510271851,54
201510271951,53
201510272051,53
201510272100,51
201510272151,50
201510272251,49
201510272351,49
201510280000,49
201510280051,51
201510280151,****
201510280251,52
201510280300,52
201510280351,53
201510280451,55
201510280459,55
201510280551,55
201510280600,55
201510280651,55
201510280751,58
201510280828,59
201510280851,59
201510280900,60
201510280951,61
201510281051,61
201510281151,61
201510281200,61
201510281251,61
201510281351,61
201510281449,60
201510281451,60
201510281500,61
201510281522,61
201510281545,62
201510281551,63
201510281651,64
201510281751,64
201510281800,66
201510281851,66
201510281951,66
201510282051,67
201510282100,66
201510282151,66
201510282233,66
201510282242,66
201510282251,67
201510282324,67
201510282351,68
201510290000,68
201510290048,66
201510290051,67
201510290151,66
201510290251,67
201510290300,****
201510290346,66
201510290351,67
201510290440,67
201510290451,66
201510290459,66
201510290519,64
201510290551,65
201510290600,65
201510290651,63
201510290751,63
201510290849,62
201510290851,62
201510290900,63
201510290951,66
201510291051,68
201510291151,68
201510291200,70
201510291251,74
201510291351,70
201510291451,70
201510291500,70
201510291551,69
201510291651,68
201510291751,68
201510291800,66
201510291851,65
201510291951,63
201510292051,63
201510292100,63
201510292151,61
201510292251,61
201510292351,61
201510300000,60
201510300051,59
201510300151,****
201510300251,57
201510300300,57
201510300351,55
201510300451,54
201510300459,53
201510300551,53
201510300600,52
201510300651,51
201510300751,51
201510300851,51
201510300900,54
201510300951,56
201510301051,58
201510301151,58
201510301200,59
201510301251,61
201510301351,62
201510301451,62
201510301500,62
201510301551,61
201510301651,59
201510301751,59
201510301800,56
201510301851,54
201510301951,54
201510302051,54
201510302100,53
201510302151,52
201510302251,51
201510302351,51
201510310000,49
201510310051,48
201510310151,****
201510310251,47
201510310300,47
201510310351,44
201510310451,43
201510310459,42
201510310551,42
201510310600,41
201510310651,41
201510310751,42
201510310851,42
201510310900,46
201510310951,49
201510311051,51
201510311151,51
201510311200,52
201510311251,53
201510311351,52
201510311451,52
201510311500,53
201510311551,52
201510311651,52
201510311751,52
201510311800,52
201510311851,53
201510311951,53
201510312051,53
201510312100,53
201510312151,53
201510312251,53
201510312351,53
201511010000,54
201511010051,55
201511010151,****
201511010251,54
201511010300,54
201511010351,55
201511010451,55
201511010459,55
201511010551,55
201511010600,56
201511010651,57
201511010751,57
201511010851,57
201511010900,59
201511010951,60
201511011051,60
201511011151,60
201511011200,62
201511011251,62
201511011351,63
201511011451,63
201511011500,63
201511011551,63
201511011651,63
201511011751,63
201511011800,61
201511011851,60
201511011951,60
201511012051,60
201511012100,59
201511012151,59
201511012251,59
201511012351,59
201511020000,58
201511020051,58
201511020151,****
201511020251,59
201511020300,59
201511020351,57
201511020451,54
201511020459,54
201511020551,54
201511020600,53
201511020651,54
201511020751,54
201511020851,54
201511020900,57
201511020951,61
201511021051,62
201511021151,62
201511021200,63
201511021251,64
201511021351,65
201511021451,65
201511021500,64
201511021551,63
201511021651,61
201511021751,61
201511021800,58
201511021851,57
201511021951,56
201511022051,56
201511022100,54
201511022151,55
201511022251,54
201511022351,54
201511030000,53
201511030051,55
201511030151,****
201511030251,52
201511030300,52
201511030351,49
201511030451,48
201511030459,48
201511030551,48
201511030600,46
201511030651,48
201511030751,50
201511030851,50
201511030900,54
201511030951,56
201511031051,61
201511031151,61
201511031200,65
201511031251,68
201511031351,68
201511031451,68
201511031500,68
201511031551,66
201511031651,64
201511031751,64
201511031800,60
201511031851,59
201511031951,59
201511032051,59
201511032100,62
201511032151,57
201511032251,59
201511032351,59
201511040000,56
201511040051,57
201511040151,****
201511040251,54
201511040300,54
201511040351,53
201511040451,50
201511040459,51
201511040551,51
201511040600,52
201511040651,55
201511040751,54
201511040851,54
201511040900,59
201511040951,64
201511041051,67
201511041151,67
201511041200,67
201511041251,68
201511041351,69
201511041451,69
201511041500,68
201511041551,66
201511041651,65
201511041751,65
201511041800,61
201511041851,60
201511041951,57
201511042051,57
201511042100,58
201511042151,55
201511042251,56
201511042351,56
201511050000,56
201511050051,52
201511050151,53
201511050251,****
201511050300,54
201511050351,55
201511050447,55
201511050451,55
201511050459,55
201511050532,56
201511050549,59
201511050551,58
201511050600,58
201511050626,57
201511050651,58
201511050751,57
201511050851,57
201511050900,57
201511050949,57
201511050951,57
201511051023,57
201511051038,57
201511051051,58
201511051140,57
201511051151,61
201511051200,63
201511051249,63
201511051251,64
201511051255,64
201511051351,64
201511051451,64
201511051500,66
201511051551,66
201511051618,68
201511051649,66
201511051651,66
201511051751,65
201511051800,65
201511051851,64
201511051951,64
201511052014,64
201511052051,64
201511052100,64
201511052151,64
201511052251,64
201511052351,64
201511060000,64
201511060048,64
201511060051,64
201511060151,63
201511060225,64
201511060247,****
201511060251,63
201511060300,64
201511060351,64
201511060451,64
201511060459,64
201511060540,64
201511060551,64
201511060600,64
201511060651,64
201511060708,64
201511060751,64
201511060825,63
201511060839,63
201511060851,63
201511060900,63
201511060951,63
201511061049,64
201511061051,63
201511061149,64
201511061151,65
201511061200,66
201511061223,66
201511061244,66
201511061251,66
201511061351,72
201511061451,71
201511061500,67
201511061551,67
201511061610,72
201511061649,74
201511061651,70
201511061751,66
201511061800,66
201511061837,65
201511061851,68
201511061951,67
201511062051,67
201511062100,68
201511062151,67
201511062251,69
201511062351,69
201511070000,67
201511070051,71
201511070151,****
201511070251,65
201511070300,65
201511070351,64
201511070451,64
201511070459,66
201511070551,66
201511070600,62
201511070651,64
201511070751,62
201511070851,62
201511070900,64
201511070951,65
201511071051,65
201511071151,65
201511071200,65
201511071251,65
201511071351,64
201511071451,64
201511071500,64
201511071551,64
201511071651,62
201511071751,62
201511071800,61
201511071851,60
201511071951,59
201511072051,59
201511072100,58
201511072151,58
201511072251,56
201511072351,56
201511080000,56
201511080051,55
201511080151,****
201511080251,54
201511080251,54
201511080351,53
201511080451,51
201511080459,50
201511080551,50
201511080600,49
201511080651,47
201511080751,47
201511080851,47
201511080900,50
201511080951,52
201511081051,54
201511081151,54
201511081200,55
201511081251,57
201511081351,58
201511081451,58
201511081500,59
201511081551,59
201511081651,57
201511081751,57
201511081800,55
201511081851,54
201511081951,53
201511082051,53
201511082100,52
201511082151,50
201511082251,51
201511082351,51
201511090000,46
201511090051,44
201511090151,****
201511090251,42
201511090300,42
201511090351,43
201511090451,41
201511090459,41
201511090551,41
201511090600,41
201511090651,40
201511090751,40
201511090851,40
201511090900,48
201511090951,53
201511091051,56
201511091151,56
201511091200,57
201511091251,59
201511091351,58
201511091451,58
201511091500,57
201511091551,57
201511091651,56
201511091751,56
201511091800,55
201511091851,56
201511091951,55
201511092051,55
201511092100,54
201511092151,56
201511092251,53
201511092351,53
201511100000,53
201511100051,53
201511100151,****
201511100251,53
201511100300,53
201511100351,55
201511100451,55
201511100459,56
201511100551,56
201511100600,57
201511100651,57
201511100751,57
201511100851,57
201511100900,58
201511100951,58
201511101040,58
201511101051,57
201511101115,58
201511101151,59
201511101200,59
201511101251,59
201511101318,59
201511101351,59
201511101451,59
201511101500,59
201511101509,59
201511101551,59
201511101651,57
201511101751,59
201511101800,59
201511101851,57
201511101951,58
201511102015,57
201511102051,57
201511102100,57
201511102141,57
201511102151,56
201511102223,55
201511102251,55
201511102351,55
201511110000,55
201511110051,53
201511110151,****
201511110251,52
201511110300,52
201511110351,52
201511110451,52
201511110459,50
201511110551,50
201511110600,51
201511110651,52
201511110751,51
201511110851,52
201511110900,51
201511110951,51
201511111047,52
201511111051,51
201511111138,51
201511111151,52
201511111200,52
201511111240,52
201511111251,53
201511111351,55
201511111414,54
201511111451,53
201511111500,53
201511111551,57
201511111651,58
201511111749,57
201511111751,58
201511111800,58
201511111851,58
201511111951,57
201511112021,57
201511112051,57
201511112100,57
201511112151,57
201511112222,57
201511112251,55
201511112351,56
201511120000,55
201511120049,55
201511120051,54
201511120142,54
201511120151,54
201511120251,54
201511120300,****
201511120349,54
201511120351,53
201511120434,53
201511120451,54
201511120459,53
201511120537,52
201511120551,52
201511120600,52
201511120618,52
201511120651,52
201511120733,52
201511120742,53
201511120751,53
201511120814,54
201511120851,54
201511120900,56
201511120951,57
201511121051,58
201511121151,58
201511121200,58
201511121251,58
201511121351,59
201511121451,59
201511121500,59
201511121551,59
201511121651,57
201511121751,59
201511121800,59
201511121817,59
201511121851,59
201511121909,60
201511121935,60
201511121951,59
201511122051,59
201511122100,59
201511122151,58
201511122251,59
201511122346,58
201511122351,58
201511130000,59
201511130051,57
201511130151,****
201511130251,56
201511130300,56
201511130351,56
201511130451,55
201511130459,55
201511130551,55
201511130600,56
201511130651,56
201511130751,55
201511130851,55
201511130900,57
201511130951,58
201511131051,60
201511131151,60
201511131200,60
201511131251,60
201511131351,59
201511131451,59
201511131500,59
201511131551,57
201511131651,55
201511131751,55
201511131800,54
201511131851,53
201511131951,52
201511132051,52
201511132100,53
201511132151,51
201511132251,51
201511132351,51
201511140000,49
201511140051,48
201511140151,****
201511140251,47
201511140300,47
201511140351,46
201511140451,46
201511140459,46
201511140551,46
201511140600,46
201511140651,46
201511140751,46
201511140851,46
201511140900,47
201511140951,49
201511141051,50
201511141151,50
201511141200,51
201511141251,50
201511141351,51
201511141451,51
201511141500,50
201511141551,50
201511141651,49
201511141751,49
201511141800,47
201511141851,47
201511141951,46
201511142051,46
201511142100,44
201511142151,44
201511142251,44
201511142351,44
201511150000,44
201511150051,43
201511150151,****
201511150251,42
201511150300,42
201511150351,42
201511150451,42
201511150459,41
201511150551,41
201511150600,40
201511150651,41
201511150751,40
201511150851,40
201511150900,44
201511150951,47
201511151051,49
201511151151,49
201511151200,50
201511151251,53
201511151351,56
201511151451,56
201511151500,58
201511151551,59
201511151651,59
201511151751,59
201511151800,57
201511151851,57
201511151951,56
201511152051,56
201511152100,53
201511152151,53
201511152251,54
201511152351,54
201511160000,54
201511160051,53
201511160151,****
201511160251,52
201511160300,52
201511160351,50
201511160451,51
201511160459,46
201511160551,46
201511160600,47
201511160651,47
201511160751,48
201511160851,48
201511160900,53
201511160951,56
201511161051,58
201511161151,58
201511161200,62
201511161251,64
201511161351,64
201511161451,64
201511161500,66
201511161551,68
201511161651,67
201511161751,67
201511161800,58
201511161851,60
201511161951,60
201511162051,60
201511162100,60
201511162151,57
201511162251,56
201511162351,56
201511170000,54
201511170051,53
201511170151,****
201511170251,51
201511170300,51
201511170351,48
201511170451,47
201511170459,45
201511170551,45
201511170600,43
201511170651,41
201511170751,41
201511170851,41
201511170900,44
201511170951,46
201511171051,49
201511171151,49
201511171200,50
201511171251,51
201511171351,53
201511171451,53
201511171500,51
201511171551,51
201511171651,49
201511171751,49
201511171800,46
201511171851,44
201511171951,43
201511172051,43
201511172100,43
201511172151,45
201511172251,44
201511172351,44
201511180000,43
201511180051,44
201511180151,****
201511180251,45
201511180300,45
201511180351,44
201511180451,44
201511180459,45
201511180551,45
201511180600,46
201511180651,46
201511180751,47
201511180851,47
201511180900,49
201511180951,56
201511181051,57
201511181151,57
201511181200,59
201511181251,59
201511181351,59
201511181451,59
201511181500,58
201511181551,58
201511181651,58
201511181751,58
201511181800,57
201511181851,57
201511181951,57
201511182051,58
201511182100,58
201511182151,58
201511182251,58
201511182347,58
201511182351,58
201511190000,58
201511190051,58
201511190151,****
201511190251,58
201511190300,58
201511190351,58
201511190451,58
201511190459,59
201511190551,59
201511190600,59
201511190651,59
201511190751,59
201511190846,59
201511190851,59
201511190900,59
201511190951,60
201511190958,61
201511191051,63
201511191151,62
201511191200,62
201511191251,61
201511191351,61
201511191449,62
201511191451,63
201511191500,62
201511191551,62
201511191644,63
201511191651,63
201511191659,62
201511191751,61
201511191800,63
201511191825,62
201511191840,62
201511191851,63
201511191951,62
201511192042,63
201511192051,63
201511192100,62
201511192137,63
201511192151,62
201511192238,62
201511192249,63
201511192251,62
201511192303,63
201511192351,63
201511200000,63
201511200032,63
201511200051,63
201511200151,63
201511200155,63
201511200248,61
201511200251,61
201511200300,61
201511200348,61
201511200351,63
201511200437,****
201511200449,60
201511200451,60
201511200453,61
201511200456,60
201511200459,63
201511200551,62
201511200600,62
201511200605,60
201511200651,59
201511200751,57
201511200851,57
201511200900,57
201511200951,57
201511201051,57
201511201151,57
201511201200,58
201511201251,59
201511201351,59
201511201451,59
201511201500,59
201511201551,58
201511201651,57
201511201751,57
201511201800,54
201511201851,54
201511201951,53
201511202051,53
201511202100,51
201511202151,51
201511202251,49
201511202351,49
201511210000,47
201511210051,46
201511210151,****
201511210251,45
201511210300,45
201511210351,42
201511210451,43
201511210459,43
201511210551,43
201511210600,44
201511210651,44
201511210751,43
201511210851,43
201511210900,45
201511210951,47
201511211051,48
201511211151,48
201511211200,50
201511211251,51
201511211351,51
201511211451,51
201511211500,51
201511211551,50
201511211651,49
201511211751,49
201511211800,49
201511211851,51
201511211951,52
201511212051,52
201511212100,53
201511212151,52
201511212251,52
201511212351,52
201511220000,54
201511220051,55
201511220151,****
201511220251,55
201511220300,55
201511220351,55
201511220451,57
201511220459,57
201511220551,58
201511220600,58
201511220651,56
201511220751,53
201511220849,54
201511220851,54
201511220900,54
201511220951,55
201511221051,54
201511221151,54
201511221200,53
201511221251,53
201511221351,51
201511221451,51
201511221500,50
201511221551,50
201511221651,50
201511221751,50
201511221800,50
201511221851,51
201511221951,50
201511222051,50
201511222100,50
201511222151,48
201511222251,47
201511222351,47
201511230000,45
201511230051,44
201511230151,****
201511230251,42
201511230300,42
201511230351,41
201511230451,40
201511230459,39
201511230551,39
201511230600,38
201511230651,37
201511230751,36
201511230851,36
201511230900,37
201511230951,39
201511231051,42
201511231151,42
201511231200,43
201511231251,44
201511231351,45
201511231451,45
201511231500,43
201511231551,44
201511231651,43
201511231751,43
201511231800,41
201511231851,40
201511231951,38
201511232051,38
201511232100,38
201511232151,37
201511232251,36
201511232351,36
201511240000,36
201511240051,35
201511240151,****
201511240251,34
201511240300,34
201511240351,33
201511240451,33
201511240459,31
201511240551,31
201511240600,34
201511240651,33
201511240751,33
201511240851,33
201511240900,38
201511240951,41
201511241051,42
201511241151,42
201511241200,43
201511241251,46
201511241351,46
201511241451,46
201511241500,47
201511241551,47
201511241651,46
201511241751,46
201511241800,46
201511241851,45
201511241951,45
201511242051,45
201511242100,44
201511242151,44
201511242251,41
201511242351,41
201511250000,39
201511250051,39
201511250151,****
201511250251,35
201511250300,35
201511250351,33
201511250451,35
201511250459,35
201511250551,35
201511250600,37
201511250651,36
201511250751,37
201511250851,37
201511250900,39
201511250951,44
201511251051,47
201511251151,47
201511251200,49
201511251251,50
201511251351,50
201511251451,50
201511251500,51
201511251551,50
201511251651,49
201511251751,49
201511251800,45
201511251851,44
201511251951,43
201511252051,43
201511252100,42
201511252151,41
201511252251,39
201511252351,39
201511260000,39
201511260051,38
201511260151,****
201511260251,38
201511260300,38
201511260351,38
201511260451,36
201511260459,36
201511260551,36
201511260600,35
201511260651,37
201511260751,39
201511260851,39
201511260900,41
201511260951,49
201511261051,54
201511261151,54
201511261200,56
201511261251,57
201511261351,58
201511261451,58
201511261500,60
201511261551,60
201511261651,58
201511261751,58
201511261800,54
201511261851,55
201511261951,57
201511262051,57
201511262100,56
201511262151,55
201511262251,54
201511262351,54
201511270000,55
201511270051,51
201511270151,****
201511270251,51
201511270300,51
201511270351,51
201511270451,47
201511270459,48
201511270551,48
201511270600,46
201511270651,44
201511270751,48
201511270851,48
201511270900,48
201511270951,49
201511271051,54
201511271149,56
201511271151,56
201511271200,58
201511271251,59
201511271351,62
201511271451,62
201511271500,62
201511271551,61
201511271651,59
201511271751,59
201511271800,57
201511271851,55
201511271951,54
201511272051,54
201511272100,55
201511272151,54
201511272251,51
201511272351,51
201511280000,53
201511280051,54
201511280151,****
201511280251,53
201511280300,53
201511280351,53
201511280451,52
201511280459,53
201511280551,53
201511280600,53
201511280651,51
201511280751,53
201511280851,53
201511280900,54
201511280951,56
201511281051,58
201511281151,58
201511281200,63
201511281251,60
201511281351,59
201511281451,59
201511281500,58
201511281551,59
201511281651,56
201511281751,56
201511281800,55
201511281851,52
201511281951,51
201511282051,52
201511282100,50
201511282103,50
201511282151,48
201511282251,48
201511282302,48
201511282351,46
201511290000,47
201511290046,47
201511290049,47
201511290051,46
201511290149,46
201511290151,****
201511290251,45
201511290300,45
201511290351,44
201511290451,43
201511290459,42
201511290551,42
201511290600,41
201511290651,41
201511290751,41
201511290851,41
201511290900,41
201511290951,41
201511291051,41
201511291151,41
201511291200,41
201511291251,43
201511291351,47
201511291451,47
201511291500,50
201511291551,49
201511291651,46
201511291751,46
201511291800,45
201511291851,43
201511291951,43
201511292051,43
201511292100,43
201511292151,42
201511292251,41
201511292351,41
201511300000,39
201511300051,38
201511300151,****
201511300251,38
201511300300,38
201511300351,37
201511300451,36
201511300459,35
201511300551,35
201511300600,34
201511300651,34
201511300751,35
201511300851,35
201511300900,36
201511300951,41
201511301051,43
201511301151,43
201511301200,46
201511301251,48
201511301351,48
201511301451,48
201511301500,49
201511301551,49
201511301651,48
201511301751,48
201511301800,45
201511301851,44
201511301951,44
201511302051,44
201511302100,44
201511302151,44
201511302251,45
201511302351,45
201512010000,46
201512010051,46
201512010151,****
201512010251,46
201512010300,46
201512010351,46
201512010451,46
201512010459,47
201512010551,46
201512010600,46
201512010638,46
201512010651,46
201512010751,46
201512010851,47
201512010900,46
201512010951,47
201512011002,47
201512011016,50
201512011051,52
201512011149,53
201512011151,53
201512011200,52
201512011251,52
201512011351,52
201512011451,51
201512011500,51
201512011549,50
201512011551,50
201512011651,50
201512011751,50
201512011800,49
201512011851,49
201512011921,49
201512011951,49
201512012021,49
201512012051,49
201512012100,49
201512012151,49
201512012251,48
201512012351,48
201512020000,48
201512020051,48
201512020151,49
201512020238,48
201512020251,****
201512020300,48
201512020349,48
201512020351,46
201512020451,47
201512020459,46
201512020551,47
201512020600,46
201512020641,47
201512020651,47
201512020735,46
201512020751,47
201512020849,46
201512020851,47
201512020900,48
201512020941,48
201512020951,48
201512021049,48
201512021051,49
201512021151,50
201512021200,50
201512021249,52
201512021251,52
201512021351,52
201512021451,52
201512021500,52
201512021549,54
201512021551,54
201512021631,54
201512021649,54
201512021651,54
201512021657,54
201512021733,54
201512021749,54
201512021751,54
201512021800,54
201512021836,54
201512021851,54
201512021951,55
201512022040,55
201512022049,55
201512022051,55
201512022100,55
201512022142,56
201512022151,56
201512022251,57
201512022351,55
201512030000,57
201512030051,57
201512030151,57
201512030232,57
201512030241,56
201512030248,****
201512030251,55
201512030300,55
201512030351,54
201512030451,53
201512030459,51
201512030551,51
201512030600,51
201512030651,49
201512030751,49
201512030851,49
201512030900,49
201512030951,50
201512031051,50
201512031151,50
201512031200,50
201512031251,50
201512031351,51
201512031451,51
201512031500,52
201512031551,51
201512031651,50
201512031751,50
201512031800,49
201512031851,48
201512031951,48
201512032051,48
201512032100,47
201512032151,47
201512032251,46
201512032351,46
201512040000,45
201512040051,****
201512040151,45
201512040251,45
201512040351,44
201512040451,44
201512040459,44
201512040551,44
201512040600,43
201512040651,43
201512040751,45
201512040851,45
201512040900,45
201512040951,47
201512041051,49
201512041151,49
201512041200,50
201512041251,51
201512041351,52
201512041451,52
201512041500,53
201512041551,53
201512041651,51
201512041751,51
201512041800,50
201512041851,48
201512041951,48
201512042051,48
201512042100,47
201512042151,47
201512042251,47
201512042351,47
201512050000,44
201512050051,43
201512050151,****
201512050251,43
201512050300,43
201512050351,42
201512050451,39
201512050459,36
201512050551,36
201512050600,37
201512050651,39
201512050751,39
201512050851,39
201512050900,41
201512050951,46
201512051051,49
201512051151,49
201512051200,50
201512051251,51
201512051351,52
201512051451,52
201512051500,51
201512051551,50
201512051651,49
201512051751,49
201512051800,45
201512051851,45
201512051951,44
201512052051,44
201512052100,44
201512052151,45
201512052251,45
201512052351,45
201512060000,44
201512060051,41
201512060151,****
201512060251,42
201512060300,42
201512060351,43
201512060451,40
201512060459,38
201512060551,38
201512060600,39
201512060651,40
201512060751,39
201512060851,39
201512060900,41
201512060951,46
201512061051,47
201512061151,47
201512061200,49
201512061251,51
201512061351,51
201512061451,51
201512061500,50
201512061551,50
201512061651,49
201512061751,49
201512061800,46
201512061851,47
201512061951,45
201512062051,45
201512062100,46
201512062151,48
201512062251,47
201512062351,47
201512070000,45
201512070051,43
201512070151,****
201512070251,44
201512070300,44
201512070351,41
201512070451,41
201512070459,43
201512070551,43
201512070600,43
201512070651,41
201512070751,42
201512070851,42
201512070900,43
201512070951,44
201512071051,48
201512071151,48
201512071200,51
201512071251,52
201512071351,53
201512071451,53
201512071500,54
201512071551,53
201512071651,54
201512071751,54
201512071800,50
201512071851,51
201512071951,51
201512072051,51
201512072100,50
201512072151,49
201512072251,48
201512072351,48
201512080000,47
201512080051,46
201512080151,****
201512080251,44
201512080300,44
201512080351,44
201512080451,43
201512080459,43
201512080551,43
201512080600,43
201512080651,43
201512080751,43
201512080851,43
201512080900,43
201512080951,42
201512081051,43
201512081136,44
201512081151,45
201512081200,45
201512081251,45
201512081339,46
201512081351,48
201512081446,48
201512081451,48
201512081500,48
201512081506,50
201512081551,50
201512081623,49
201512081651,49
201512081720,48
201512081751,48
201512081800,46
201512081851,45
201512081951,45
201512082051,45
201512082100,45
201512082151,42
201512082251,43
201512082351,43
201512090000,41
201512090051,41
201512090151,****
201512090251,39
201512090300,39
201512090351,36
201512090451,36
201512090459,34
201512090551,34
201512090600,37
201512090651,39
201512090751,41
201512090851,41
201512090900,42
201512090951,45
201512091051,49
201512091151,49
201512091200,49
201512091251,50
201512091351,50
201512091451,52
201512091500,53
201512091551,53
201512091651,52
201512091751,52
201512091851,54
201512091951,54
201512092051,54
201512092151,54
201512092251,55
201512092351,55
201512100000,55
201512100051,55
201512100151,****
201512100251,55
201512100300,55
201512100351,55
201512100451,55
201512100459,52
201512100551,52
201512100600,51
201512100651,50
201512100751,51
201512100851,51
201512100900,50
201512100951,52
201512101051,55
201512101151,55
201512101200,57
201512101251,58
201512101351,58
201512101451,58
201512101500,58
201512101551,57
201512101651,55
201512101751,55
201512101800,53
201512101851,52
201512101951,53
201512102051,53
201512102100,52
201512102151,52
201512102251,52
201512102351,52
201512110000,52
201512110051,51
201512110151,****
201512110251,50
201512110300,50
201512110351,48
201512110451,48
201512110459,49
201512110551,49
201512110600,48
201512110651,48
201512110751,46
201512110851,46
201512110900,46
201512110951,48
201512111051,48
201512111151,50
201512111154,50
201512111200,50
201512111203,49
201512111212,52
201512111219,51
201512111232,52
201512111246,52
201512111251,54
201512111347,54
201512111351,54
201512111451,53
201512111500,55
201512111527,58
201512111534,58
201512111547,57
201512111551,56
201512111651,55
201512111751,55
201512111800,52
201512111851,53
201512111951,55
201512112051,55
201512112100,55
201512112151,54
201512112251,55
